时间,电价(元/kWh),负荷(kW),温度(℃),风速(m/s),云量(%)
2023/06/19 17:30,400.39,66034.0,32.0,4.0,17.0
2023/06/19 17:45,399.28,65901.0,32.0,4.5,19.0
2023/06/19 18:00,394.48,66043.0,32.0,5.0,21.0
2023/06/19 18:15,405.01,66369.0,31.5,4.5,21.0
2023/06/19 18:30,418.07,66176.0,31.0,4.0,21.0
2023/06/19 18:45,420.0,65693.0,30.5,3.5,21.0
2023/06/19 19:00,414.96,64397.0,30.0,3.0,21.0
2023/06/19 19:15,420.09,66397.0,30.0,3.0,21.0
2023/06/19 19:30,433.95,66667.0,30.0,3.0,21.0
2023/06/19 19:45,447.61,66904.0,30.0,3.0,21.0
2023/06/19 20:00,441.81,65738.0,30.0,3.0,21.0
2023/06/19 20:15,418.2,65777.0,30.0,3.0,49.5
2023/06/19 20:30,453.27,66382.0,30.0,3.0,78.0
2023/06/19 20:45,437.45,66332.0,29.5,3.0,78.0
2023/06/19 21:00,432.73,65585.0,29.0,3.0,78.0
2023/06/19 21:15,447.15,66080.0,29.0,2.5,80.0
2023/06/19 21:30,426.2,66251.0,29.0,2.0,82.0
2023/06/19 21:45,414.38,66130.0,29.0,2.0,82.0
2023/06/19 22:00,414.92,66641.0,29.0,2.0,82.0
2023/06/19 22:15,409.92,66146.0,29.0,2.0,82.0
2023/06/19 22:30,407.92,65452.0,29.0,2.0,82.0
2023/06/19 22:45,399.92,64653.0,29.0,2.5,50.0
2023/06/19 23:00,392.0,63628.0,29.0,3.0,18.0
2023/06/19 23:15,385.0,62073.0,28.5,2.5,9.0
2023/06/19 23:30,375.0,60198.0,28.0,2.0,0.0
2023/06/19 23:45,380.0,59753.0,28.0,2.5,0.0
2023/06/20 00:00,369.33,55628.0,28.0,3.0,0.0
2023/06/20 00:15,385.0,57200.0,28.0,2.5,20.5
2023/06/20 00:30,389.68,57919.0,28.0,2.0,41.0
2023/06/20 00:45,392.34,58400.0,28.0,2.0,28.0
2023/06/20 01:00,390.87,57996.0,28.0,2.0,15.0
2023/06/20 01:15,387.3,56839.0,28.0,2.5,28.0
2023/06/20 01:30,389.3,57570.0,28.0,3.0,41.0
2023/06/20 01:45,387.3,58436.0,28.0,3.0,41.0
2023/06/20 02:00,384.31,57597.0,28.0,3.0,41.0
2023/06/20 02:15,384.31,56630.0,28.0,2.5,41.0
2023/06/20 02:30,375.98,56495.0,28.0,2.0,41.0
2023/06/20 02:45,374.98,54789.0,28.0,2.0,28.0
2023/06/20 03:00,374.32,54625.0,28.0,2.0,15.0
2023/06/20 03:15,369.33,54080.0,28.0,1.5,48.5
2023/06/20 03:30,364.34,53175.0,28.0,1.0,82.0
2023/06/20 03:45,360.35,52200.0,27.5,1.5,61.5
2023/06/20 04:00,359.35,51498.0,27.0,2.0,41.0
2023/06/20 04:15,361.35,50453.0,27.0,2.0,29.5
2023/06/20 04:30,359.35,50040.0,27.0,2.0,18.0
2023/06/20 04:45,354.36,49521.0,27.0,1.5,57.0
2023/06/20 05:00,354.36,49225.0,27.0,1.0,96.0
2023/06/20 05:15,357.78,49526.0,27.0,1.0,96.0
2023/06/20 05:30,359.35,49567.0,27.0,1.0,96.0
2023/06/20 05:45,359.35,50193.0,27.0,1.0,57.0
2023/06/20 06:00,369.33,51200.0,27.0,1.0,18.0
2023/06/20 06:15,369.33,52685.0,27.5,1.0,27.0
2023/06/20 06:30,370.99,53366.0,28.0,1.0,36.0
2023/06/20 06:45,369.33,53263.0,28.0,1.5,18.0
2023/06/20 07:00,369.33,52326.0,28.0,2.0,0.0
2023/06/20 07:15,369.33,53180.0,29.0,2.0,10.5
2023/06/20 07:30,369.33,53310.0,30.0,2.0,21.0
2023/06/20 07:45,371.33,53094.0,30.0,2.0,28.0
2023/06/20 08:00,389.3,53607.0,30.0,2.0,35.0
2023/06/20 08:15,381.05,55947.0,30.5,2.5,35.0
2023/06/20 08:30,389.8,59184.0,31.0,3.0,35.0
2023/06/20 08:45,394.72,61850.0,31.0,3.0,58.5
2023/06/20 09:00,392.15,62808.0,31.0,3.0,82.0
2023/06/20 09:15,428.85,64108.0,31.0,3.0,82.0
2023/06/20 09:30,392.58,64366.0,31.0,3.0,82.0
2023/06/20 09:45,390.5,64641.0,32.0,3.0,82.0
2023/06/20 10:00,389.37,64759.0,33.0,3.0,82.0
2023/06/20 10:15,389.35,65539.0,33.0,3.5,82.0
2023/06/20 10:30,389.35,65430.0,33.0,4.0,82.0
2023/06/20 10:45,389.3,65590.0,33.0,4.5,82.0
2023/06/20 11:00,389.26,65293.0,33.0,5.0,82.0
2023/06/20 11:15,392.8,65656.0,33.5,4.5,82.0
2023/06/20 11:30,390.1,65256.0,34.0,4.0,82.0
2023/06/20 11:45,384.12,64091.0,34.5,4.0,81.5
2023/06/20 12:00,349.28,59873.0,35.0,4.0,81.0
2023/06/20 12:15,380.31,62342.0,34.0,4.0,51.0
2023/06/20 12:30,389.46,63324.0,33.0,4.0,21.0
2023/06/20 12:45,389.46,63968.0,32.0,4.0,20.5
2023/06/20 13:00,389.85,64003.0,31.0,4.0,20.0
2023/06/20 13:15,389.85,63630.0,32.5,4.0,20.0
2023/06/20 13:30,390.79,65485.0,34.0,4.0,20.0
2023/06/20 13:45,394.37,66764.0,32.5,3.5,23.5
2023/06/20 14:00,391.29,66558.0,31.0,3.0,27.0
2023/06/20 14:15,390.3,66212.0,33.0,2.5,54.0
2023/06/20 14:30,392.29,66217.0,35.0,2.0,81.0
2023/06/20 14:45,394.29,65764.0,34.5,2.0,81.0
2023/06/20 15:00,392.29,65899.0,34.0,2.0,81.0
2023/06/20 15:15,394.08,65653.0,34.5,3.0,81.0
2023/06/20 15:30,395.44,65832.0,35.0,4.0,81.0
2023/06/20 15:45,396.29,66059.0,35.0,4.0,81.0
2023/06/20 16:00,399.28,65901.0,35.0,4.0,81.0
2023/06/20 16:15,399.28,66344.0,34.0,4.5,81.0
2023/06/20 16:30,410.12,66573.0,33.0,5.0,81.0
2023/06/20 16:45,416.24,66751.0,33.5,5.0,81.0
2023/06/20 17:00,422.71,67200.0,34.0,5.0,81.0
2023/06/20 17:15,412.86,66667.0,34.0,5.0,58.5
2023/06/20 17:30,407.36,65893.0,34.0,5.0,36.0
2023/06/20 17:45,397.51,65350.0,34.0,4.5,36.0
2023/06/20 18:00,397.23,65365.0,34.0,4.0,36.0
2023/06/20 18:15,407.04,65885.0,34.0,4.0,36.0
2023/06/20 18:30,406.05,65578.0,34.0,4.0,36.0
2023/06/20 18:45,461.98,65117.0,33.5,4.0,36.0
2023/06/20 19:00,407.09,64156.0,33.0,4.0,36.0
2023/06/20 19:15,426.88,65323.0,32.5,3.5,36.0
2023/06/20 19:30,445.92,65715.0,32.0,3.0,36.0
2023/06/20 19:45,474.39,65972.0,31.5,3.0,36.0
2023/06/20 20:00,449.23,65174.0,31.0,3.0,36.0
2023/06/20 20:15,464.11,65705.0,31.0,3.0,36.0
2023/06/20 20:30,480.44,66450.0,31.0,3.0,36.0
2023/06/20 20:45,483.71,66890.0,31.0,3.0,18.0
2023/06/20 21:00,463.93,66284.0,31.0,3.0,0.0
2023/06/20 21:15,457.91,66384.0,31.0,3.0,0.0
2023/06/20 21:30,522.75,66603.0,31.0,3.0,0.0
2023/06/20 21:45,457.52,65984.0,30.5,2.5,7.5
2023/06/20 22:00,435.91,66822.0,30.0,2.0,15.0
2023/06/20 22:15,421.49,66343.0,30.0,2.0,15.0
2023/06/20 22:30,409.99,65847.0,30.0,2.0,15.0
2023/06/20 22:45,410.05,65190.0,30.5,3.0,27.5
2023/06/20 23:00,399.75,64120.0,31.0,4.0,40.0
2023/06/20 23:15,398.59,62119.0,30.5,4.5,61.0
2023/06/20 23:30,393.0,60000.0,30.0,5.0,82.0
2023/06/20 23:45,394.09,59103.0,30.0,4.67,75.0
2023/06/21 00:00,397.96,56411.0,30.0,4.33,68.0
2023/06/21 00:15,414.5,58086.0,30.0,4.0,61.0
2023/06/21 00:30,444.72,58410.0,30.0,3.67,54.0
2023/06/21 00:45,418.94,59159.0,30.0,3.33,47.0
2023/06/21 01:00,414.19,58910.0,30.0,3.0,40.0
2023/06/21 01:15,410.46,57933.0,29.5,3.0,61.0
2023/06/21 01:30,418.94,58584.0,29.0,3.0,82.0
2023/06/21 01:45,408.94,58725.0,29.0,3.0,82.0
2023/06/21 02:00,400.0,57686.0,29.0,3.0,82.0
2023/06/21 02:15,399.43,56596.0,29.0,3.0,82.0
2023/06/21 02:30,398.0,56789.0,29.0,3.0,82.0
2023/06/21 02:45,390.0,54990.0,29.0,3.0,82.0
2023/06/21 03:00,391.0,54866.0,29.0,3.0,82.0
2023/06/21 03:15,390.0,54242.0,29.0,3.0,82.0
2023/06/21 03:30,390.0,53246.0,29.0,3.0,82.0
2023/06/21 03:45,385.0,52676.0,29.0,3.0,82.0
2023/06/21 04:00,385.0,51943.0,29.0,3.0,82.0
2023/06/21 04:15,381.0,51193.0,29.0,3.0,82.0
2023/06/21 04:30,380.0,50476.0,29.0,3.0,82.0
2023/06/21 04:45,380.1,50148.0,29.0,3.0,82.0
2023/06/21 05:00,380.0,49506.0,29.0,3.0,82.0
2023/06/21 05:15,380.0,49878.0,29.0,2.5,78.5
2023/06/21 05:30,380.0,49941.0,29.0,2.0,75.0
2023/06/21 05:45,380.0,50266.0,29.0,1.5,71.5
2023/06/21 06:00,380.06,51460.0,29.0,1.0,68.0
2023/06/21 06:15,388.0,52818.0,29.0,1.5,75.0
2023/06/21 06:30,385.0,53157.0,29.0,2.0,82.0
2023/06/21 06:45,385.0,53028.0,29.5,2.5,52.0
2023/06/21 07:00,382.0,53011.0,30.0,3.0,22.0
2023/06/21 07:15,382.0,53331.0,30.0,3.0,28.5
2023/06/21 07:30,380.0,53206.0,30.0,3.0,35.0
2023/06/21 07:45,380.0,53622.0,30.5,3.0,38.0
2023/06/21 08:00,398.0,54653.0,31.0,3.0,41.0
2023/06/21 08:15,390.0,57763.0,31.0,3.5,61.5
2023/06/21 08:30,397.03,60489.0,31.0,4.0,82.0
2023/06/21 08:45,404.68,63244.0,31.5,4.0,82.0
2023/06/21 09:00,405.25,64055.0,32.0,4.0,82.0
2023/06/21 09:15,405.23,64605.0,31.5,3.5,82.0
2023/06/21 09:30,415.45,64834.0,31.0,3.0,82.0
2023/06/21 09:45,408.52,65189.0,31.0,3.5,82.0
2023/06/21 10:00,403.21,65517.0,31.0,4.0,82.0
2023/06/21 10:15,417.62,65686.0,31.5,3.5,72.5
2023/06/21 10:30,410.0,65605.0,32.0,3.0,63.0
2023/06/21 10:45,399.78,65385.0,32.0,4.0,63.0
2023/06/21 11:00,404.42,65378.0,32.0,5.0,63.0
2023/06/21 11:15,400.31,65972.0,32.5,5.0,45.0
2023/06/21 11:30,400.31,65386.0,33.0,5.0,27.0
2023/06/21 11:45,400.0,64577.0,33.0,4.5,54.0
2023/06/21 12:00,370.17,59293.0,33.0,4.0,81.0
2023/06/21 12:15,392.44,61795.0,33.0,4.0,81.0
2023/06/21 12:30,400.17,62800.0,33.0,4.0,81.0
2023/06/21 12:45,400.17,63428.0,33.0,3.5,58.0
2023/06/21 13:00,397.29,64256.0,33.0,3.0,35.0
2023/06/21 13:15,397.12,65011.0,33.5,3.0,35.0
2023/06/21 13:30,397.29,66375.0,34.0,3.0,35.0
2023/06/21 13:45,453.58,65808.0,34.5,3.0,35.0
2023/06/21 14:00,418.56,64744.0,35.0,3.0,35.0
2023/06/21 14:15,421.97,64331.0,35.5,3.5,35.0
2023/06/21 14:30,402.25,64420.0,36.0,4.0,35.0
2023/06/21 14:45,402.25,64823.0,35.5,4.0,35.0
2023/06/21 15:00,402.19,64879.0,35.0,4.0,35.0
2023/06/21 15:15,402.91,65693.0,35.0,4.0,35.0
2023/06/21 15:30,402.25,65884.0,35.0,4.0,35.0
2023/06/21 15:45,406.97,65915.0,35.0,4.0,35.0
2023/06/21 16:00,398.04,65424.0,35.0,4.0,35.0
2023/06/21 16:15,402.87,65378.0,35.5,4.0,35.0
2023/06/21 16:30,405.29,64939.0,36.0,4.0,35.0
2023/06/21 16:45,403.65,65433.0,35.0,5.0,59.0
2023/06/21 17:00,405.4,65702.0,34.0,6.0,83.0
2023/06/21 17:15,403.01,65032.0,34.0,5.5,83.0
2023/06/21 17:30,398.89,63100.0,34.0,5.0,83.0
2023/06/21 17:45,387.28,62559.0,34.0,5.0,83.0
2023/06/21 18:00,387.19,62789.0,34.0,5.0,83.0
2023/06/21 18:15,388.18,63680.0,33.5,4.5,83.0
2023/06/21 18:30,385.2,63417.0,33.0,4.0,83.0
2023/06/21 18:45,393.75,62656.0,33.0,4.0,83.0
2023/06/21 19:00,389.34,62253.0,33.0,4.0,83.0
2023/06/21 19:15,395.98,63519.0,33.0,4.5,83.0
2023/06/21 19:30,393.37,64005.0,33.0,5.0,83.0
2023/06/21 19:45,398.43,64716.0,31.5,4.0,90.5
2023/06/21 20:00,395.05,63825.0,30.0,3.0,98.0
2023/06/21 20:15,394.68,63931.0,30.0,2.5,90.0
2023/06/21 20:30,400.14,64889.0,30.0,2.0,82.0
2023/06/21 20:45,400.2,65069.0,30.0,2.0,62.0
2023/06/21 21:00,400.14,64622.0,30.0,2.0,42.0
2023/06/21 21:15,400.14,64086.0,30.0,2.5,42.0
2023/06/21 21:30,397.16,64006.0,30.0,3.0,42.0
2023/06/21 21:45,397.16,63428.0,30.0,2.5,38.5
2023/06/21 22:00,402.98,63184.0,30.0,2.0,35.0
2023/06/21 22:15,487.16,62848.0,30.0,2.5,35.0
2023/06/21 22:30,408.32,62015.0,30.0,3.0,35.0
2023/06/21 22:45,417.87,61325.0,30.0,3.0,35.0
2023/06/21 23:00,411.42,60618.0,30.0,3.0,35.0
2023/06/21 23:15,414.39,59025.0,30.0,3.0,58.5
2023/06/21 23:30,401.61,57290.0,30.0,3.0,82.0
2023/06/21 23:45,403.75,56695.0,30.0,3.5,81.5
2023/06/22 00:00,447.99,57583.0,30.0,4.0,81.0
2023/06/22 00:15,785.77,58387.0,30.0,4.0,81.0
2023/06/22 00:30,764.16,58906.0,30.0,4.0,81.0
2023/06/22 00:45,768.42,61030.0,30.0,3.5,81.5
2023/06/22 01:00,768.42,60211.0,30.0,3.0,82.0
2023/06/22 01:15,768.42,60930.0,30.0,3.5,81.5
2023/06/22 01:30,785.59,62156.0,30.0,4.0,81.0
2023/06/22 01:45,616.79,61289.0,29.5,4.0,81.0
2023/06/22 02:00,590.03,61300.0,29.0,4.0,81.0
2023/06/22 02:15,452.12,60496.0,29.0,4.0,81.0
2023/06/22 02:30,529.85,60995.0,29.0,4.0,81.0
2023/06/22 02:45,479.93,59611.0,29.0,4.0,58.0
2023/06/22 03:00,459.96,58552.0,29.0,4.0,35.0
2023/06/22 03:15,419.99,58433.0,29.0,3.5,35.0
2023/06/22 03:30,449.97,58052.0,29.0,3.0,35.0
2023/06/22 03:45,420.0,57277.0,29.0,3.5,35.0
2023/06/22 04:00,499.93,56162.0,29.0,4.0,35.0
2023/06/22 04:15,495.59,55331.0,29.0,4.0,58.5
2023/06/22 04:30,471.95,54621.0,29.0,4.0,82.0
2023/06/22 04:45,442.98,53851.0,29.0,3.5,82.0
2023/06/22 05:00,439.98,53434.0,29.0,3.0,82.0
2023/06/22 05:15,434.99,52804.0,29.0,3.0,82.0
2023/06/22 05:30,416.0,51866.0,29.0,3.0,82.0
2023/06/22 05:45,434.99,51721.0,29.0,2.0,82.0
2023/06/22 06:00,403.0,50634.0,29.0,1.0,82.0
2023/06/22 06:15,420.0,50476.0,29.0,2.0,82.0
2023/06/22 06:30,400.0,49577.0,29.0,3.0,82.0
2023/06/22 06:45,400.0,48792.0,29.0,2.5,82.0
2023/06/22 07:00,400.0,48188.0,29.0,2.0,82.0
2023/06/22 07:15,394.0,47345.0,29.5,2.5,61.0
2023/06/22 07:30,380.0,45126.0,30.0,3.0,40.0
2023/06/22 07:45,350.0,40758.0,30.5,3.5,40.0
2023/06/22 08:00,320.0,38674.0,31.0,4.0,40.0
2023/06/22 08:15,350.0,37941.0,31.5,4.5,61.0
2023/06/22 08:30,0.0,37579.0,32.0,5.0,82.0
2023/06/22 08:45,50.0,37774.0,32.0,4.5,82.0
2023/06/22 09:00,0.0,36231.0,32.0,4.0,82.0
2023/06/22 09:15,0.0,36370.0,32.0,4.5,82.0
2023/06/22 09:30,0.0,35787.0,32.0,5.0,82.0
2023/06/22 09:45,0.0,34961.0,32.5,4.5,82.0
2023/06/22 10:00,0.0,34477.0,33.0,4.0,82.0
2023/06/22 10:15,0.0,33887.0,32.5,4.5,82.0
2023/06/22 10:30,0.0,34174.0,32.0,5.0,82.0
2023/06/22 10:45,0.0,34592.0,32.5,5.0,81.5
2023/06/22 11:00,0.0,34509.0,33.0,5.0,81.0
2023/06/22 11:15,0.0,35002.0,33.0,4.5,81.0
2023/06/22 11:30,0.0,35136.0,33.0,4.0,81.0
2023/06/22 11:45,36.51,34558.0,33.5,4.0,81.0
2023/06/22 12:00,84.72,34768.0,34.0,4.0,81.0
2023/06/22 12:15,110.25,34711.0,34.0,4.5,81.0
2023/06/22 12:30,25.16,35306.0,34.0,5.0,81.0
2023/06/22 12:45,305.54,34627.0,34.5,5.0,81.0
2023/06/22 13:00,102.73,34830.0,35.0,5.0,81.0
2023/06/22 13:15,322.3,35674.0,35.5,4.0,82.0
2023/06/22 13:30,361.8,35676.0,36.0,3.0,83.0
2023/06/22 13:45,355.92,35150.0,36.0,4.0,83.0
2023/06/22 14:00,336.47,35464.0,36.0,5.0,83.0
2023/06/22 14:15,13.6,35092.0,36.0,5.0,83.0
2023/06/22 14:30,50.0,35096.0,36.0,5.0,83.0
2023/06/22 14:45,1.0,35345.0,35.5,5.0,83.0
2023/06/22 15:00,19.66,35302.0,35.0,5.0,83.0
2023/06/22 15:15,84.67,35405.0,35.5,5.0,83.0
2023/06/22 15:30,300.0,35537.0,36.0,5.0,83.0
2023/06/22 15:45,323.03,35907.0,35.5,5.5,83.0
2023/06/22 16:00,291.94,36039.0,35.0,6.0,83.0
2023/06/22 16:15,350.0,36747.0,34.5,6.0,83.0
2023/06/22 16:30,333.77,35940.0,34.0,6.0,83.0
2023/06/22 16:45,301.1,35610.0,34.0,5.5,83.0
2023/06/22 17:00,347.38,36055.0,34.0,5.0,83.0
2023/06/22 17:15,350.14,36995.0,34.0,5.0,83.0
2023/06/22 17:30,369.1,37454.0,34.0,5.0,83.0
2023/06/22 17:45,359.81,37288.0,33.5,5.5,83.0
2023/06/22 18:00,357.96,38171.0,33.0,6.0,83.0
2023/06/22 18:15,353.44,38321.0,33.0,5.5,83.0
2023/06/22 18:30,355.9,38537.0,33.0,5.0,83.0
2023/06/22 18:45,349.92,38289.0,32.5,5.0,83.0
2023/06/22 19:00,347.7,38568.0,32.0,5.0,83.0
2023/06/22 19:15,349.92,38716.0,32.0,4.5,83.0
2023/06/22 19:30,379.84,39901.0,32.0,4.0,83.0
2023/06/22 19:45,374.65,40930.0,32.0,3.5,83.0
2023/06/22 20:00,373.6,40949.0,32.0,3.0,83.0
2023/06/22 20:15,380.2,41473.0,32.0,4.5,82.5
2023/06/22 20:30,380.2,42143.0,32.0,6.0,82.0
2023/06/22 20:45,385.61,41870.0,32.0,6.0,82.0
2023/06/22 21:00,401.8,42378.0,32.0,6.0,82.0
2023/06/22 21:15,416.8,43225.0,31.5,5.5,62.0
2023/06/22 21:30,411.8,43655.0,31.0,5.0,42.0
2023/06/22 21:45,416.0,44346.0,31.0,5.5,30.0
2023/06/22 22:00,451.28,45306.0,31.0,6.0,18.0
2023/06/22 22:15,999.1,45167.0,31.0,5.5,18.0
2023/06/22 22:30,400.7,45077.0,31.0,5.0,18.0
2023/06/22 22:45,429.19,45482.0,31.0,5.0,18.0
2023/06/22 23:00,410.0,44930.0,31.0,5.0,18.0
2023/06/22 23:15,406.21,45226.0,31.0,5.5,18.0
2023/06/22 23:30,433.89,44719.0,31.0,6.0,18.0
2023/06/22 23:45,441.47,44788.0,30.5,4.5,18.0
2023/06/23 00:00,555.4,47393.0,30.0,3.0,18.0
2023/06/23 00:15,1008.23,49804.0,30.0,4.0,18.0
2023/06/23 00:30,955.03,50507.0,30.0,5.0,18.0
2023/06/23 00:45,404.77,49320.0,30.0,4.5,18.0
2023/06/23 01:00,443.72,48497.0,30.0,4.0,18.0
2023/06/23 01:15,436.79,49099.0,30.0,3.5,18.0
2023/06/23 01:30,486.3,48872.0,30.0,3.0,18.0
2023/06/23 01:45,545.74,49002.0,30.0,3.0,18.0
2023/06/23 02:00,461.85,49158.0,30.0,3.0,18.0
2023/06/23 02:15,493.57,48974.0,30.0,3.5,18.0
2023/06/23 02:30,405.77,47673.0,30.0,4.0,18.0
2023/06/23 02:45,421.73,47861.0,30.0,4.0,18.0
2023/06/23 03:00,407.97,47204.0,30.0,4.0,18.0
2023/06/23 03:15,394.64,46862.0,29.5,4.0,18.0
2023/06/23 03:30,397.09,46390.0,29.0,4.0,18.0
2023/06/23 03:45,402.81,47897.0,29.0,4.5,30.0
2023/06/23 04:00,398.73,47845.0,29.0,5.0,42.0
2023/06/23 04:15,405.67,47061.0,29.0,5.0,60.0
2023/06/23 04:30,397.02,46385.0,29.0,5.0,78.0
2023/06/23 04:45,397.09,46547.0,29.0,4.0,78.0
2023/06/23 05:00,397.09,46754.0,29.0,3.0,78.0
2023/06/23 05:15,415.95,48023.0,29.0,3.5,78.0
2023/06/23 05:30,412.72,47493.0,29.0,4.0,78.0
2023/06/23 05:45,420.61,48350.0,29.0,5.0,78.0
2023/06/23 06:00,446.55,48777.0,29.0,6.0,78.0
2023/06/23 06:15,594.66,48695.0,29.0,5.5,78.0
2023/06/23 06:30,471.23,48609.0,29.0,5.0,78.0
2023/06/23 06:45,684.66,48913.0,29.0,4.5,80.5
2023/06/23 07:00,408.05,48370.0,29.0,4.0,83.0
2023/06/23 07:15,491.54,48152.0,29.0,3.5,83.0
2023/06/23 07:30,420.35,46668.0,29.0,3.0,83.0
2023/06/23 07:45,422.45,45728.0,29.0,3.5,90.5
2023/06/23 08:00,397.12,45702.0,29.0,4.0,98.0
2023/06/23 08:15,410.23,47089.0,28.5,3.5,98.0
2023/06/23 08:30,405.0,49550.0,28.0,3.0,98.0
2023/06/23 08:45,400.0,47641.0,28.0,3.0,59.5
2023/06/23 09:00,410.23,48167.0,28.0,3.0,21.0
2023/06/23 09:15,405.0,49270.0,29.0,3.0,51.5
2023/06/23 09:30,403.0,49142.0,30.0,3.0,82.0
2023/06/23 09:45,406.66,50052.0,30.0,3.5,82.0
2023/06/23 10:00,407.84,50117.0,30.0,4.0,82.0
2023/06/23 10:15,421.79,50790.0,30.0,4.5,82.0
2023/06/23 10:30,458.91,51266.0,30.0,5.0,82.0
2023/06/23 10:45,527.41,52021.0,30.5,5.0,82.0
2023/06/23 11:00,473.25,52583.0,31.0,5.0,82.0
2023/06/23 11:15,495.39,53491.0,31.5,4.5,54.0
2023/06/23 11:30,436.37,53859.0,32.0,4.0,26.0
2023/06/23 11:45,396.91,52699.0,31.0,5.5,60.5
2023/06/23 12:00,350.15,50077.0,30.0,7.0,95.0
2023/06/23 12:15,385.0,49606.0,27.0,6.0,95.5
2023/06/23 12:30,390.0,50767.0,24.0,5.0,96.0
2023/06/23 12:45,390.0,51120.0,24.0,3.0,97.0
2023/06/23 13:00,390.0,51906.0,24.0,1.0,98.0
2023/06/23 13:15,387.0,52565.0,24.5,2.0,59.0
2023/06/23 13:30,390.0,53814.0,25.0,3.0,20.0
2023/06/23 13:45,393.0,56242.0,24.5,3.5,51.0
2023/06/23 14:00,390.33,56731.0,24.0,4.0,82.0
2023/06/23 14:15,390.0,56967.0,24.5,3.5,82.0
2023/06/23 14:30,386.01,56948.0,25.0,3.0,82.0
2023/06/23 14:45,383.15,57202.0,25.0,3.0,82.0
2023/06/23 15:00,384.0,57092.0,25.0,3.0,82.0
2023/06/23 15:15,382.0,57223.0,25.0,3.5,82.0
2023/06/23 15:30,383.48,56742.0,25.0,4.0,82.0
2023/06/23 15:45,385.0,56904.0,25.0,4.0,82.0
2023/06/23 16:00,383.0,56939.0,25.0,4.0,82.0
2023/06/23 16:15,392.7,56600.0,25.0,3.5,82.0
2023/06/23 16:30,390.5,57009.0,25.0,3.0,82.0
2023/06/23 16:45,391.62,57522.0,25.0,3.0,76.0
2023/06/23 17:00,390.0,57400.0,25.0,3.0,70.0
2023/06/23 17:15,391.78,56987.0,25.0,3.5,84.0
2023/06/23 17:30,389.62,56000.0,25.0,4.0,98.0
2023/06/23 17:45,390.0,56103.0,25.0,4.0,98.0
2023/06/23 18:00,380.0,54889.0,25.0,4.0,98.0
2023/06/23 18:15,382.69,54689.0,25.0,3.5,98.0
2023/06/23 18:30,390.5,54954.0,25.0,3.0,98.0
2023/06/23 18:45,392.42,56281.0,25.0,3.0,81.0
2023/06/23 19:00,390.5,55603.0,25.0,3.0,64.0
2023/06/23 19:15,393.27,56366.0,25.0,3.0,64.0
2023/06/23 19:30,405.0,56336.0,25.0,3.0,64.0
2023/06/23 19:45,400.0,56620.0,25.0,3.5,64.0
2023/06/23 20:00,393.39,56232.0,25.0,4.0,64.0
2023/06/23 20:15,395.0,56555.0,25.0,3.5,64.0
2023/06/23 20:30,395.31,57472.0,25.0,3.0,64.0
2023/06/23 20:45,395.31,56876.0,25.0,2.5,64.0
2023/06/23 21:00,395.0,56881.0,25.0,2.0,64.0
2023/06/23 21:15,392.65,57058.0,25.0,2.5,73.0
2023/06/23 21:30,390.5,57184.0,25.0,3.0,82.0
2023/06/23 21:45,390.33,57240.0,25.0,3.0,82.0
2023/06/23 22:00,380.0,56483.0,25.0,3.0,82.0
2023/06/23 22:15,390.0,55734.0,25.0,3.0,82.0
2023/06/23 22:30,385.0,55341.0,25.0,3.0,82.0
2023/06/23 22:45,380.0,55730.0,25.0,2.5,82.0
2023/06/23 23:00,380.0,55264.0,25.0,2.0,82.0
2023/06/23 23:15,373.0,54372.0,25.0,2.0,82.0
2023/06/23 23:30,370.0,53125.0,25.0,2.0,82.0
2023/06/23 23:45,345.78,52421.0,25.0,2.0,82.0
2023/06/24 00:00,370.0,51492.0,25.0,2.0,82.0
2023/06/24 00:15,388.0,53843.0,25.0,2.0,82.0
2023/06/24 00:30,388.0,53264.0,25.0,2.0,82.0
2023/06/24 00:45,380.0,53165.0,25.0,2.0,72.5
2023/06/24 01:00,390.0,52186.0,25.0,2.0,63.0
2023/06/24 01:15,380.0,51329.0,25.0,2.0,63.0
2023/06/24 01:30,370.0,49764.0,25.0,2.0,63.0
2023/06/24 01:45,370.0,49218.0,25.0,2.0,79.5
2023/06/24 02:00,357.41,49147.0,25.0,2.0,96.0
2023/06/24 02:15,357.41,48378.0,25.0,1.5,95.5
2023/06/24 02:30,347.48,47780.0,25.0,1.0,95.0
2023/06/24 02:45,355.42,47995.0,25.0,1.5,96.5
2023/06/24 03:00,347.71,47600.0,25.0,2.0,98.0
2023/06/24 03:15,367.33,47214.0,25.0,1.5,97.0
2023/06/24 03:30,357.41,48121.0,25.0,1.0,96.0
2023/06/24 03:45,352.44,47858.0,25.0,1.0,96.0
2023/06/24 04:00,355.42,46725.0,25.0,1.0,96.0
2023/06/24 04:15,352.87,45848.0,25.0,1.0,96.0
2023/06/24 04:30,355.0,45284.0,25.0,1.0,96.0
2023/06/24 04:45,353.0,44652.0,25.5,1.5,96.0
2023/06/24 05:00,355.0,44430.0,26.0,2.0,96.0
2023/06/24 05:15,355.0,43952.0,25.5,1.5,96.0
2023/06/24 05:30,353.0,43799.0,25.0,1.0,96.0
2023/06/24 05:45,350.0,43554.0,25.0,1.5,96.0
2023/06/24 06:00,350.0,44156.0,25.0,2.0,96.0
2023/06/24 06:15,347.33,44222.0,25.0,1.5,96.0
