时间,电价(元/kWh),负荷(kW),温度(℃),风速(m/s),云量(%)
2024/05/29 07:30,0.0,42531.0,25.0,1.0,100.0
2024/05/29 07:45,9.42,43710.0,25.0,1.5,69.5
2024/05/29 08:00,303.99,46363.0,25.0,2.0,39.0
2024/05/29 08:15,247.33,52305.0,25.5,1.5,29.0
2024/05/29 08:30,290.26,54215.0,26.0,1.0,19.0
2024/05/29 08:45,301.19,55101.0,26.5,1.0,19.0
2024/05/29 09:00,304.7,56007.0,27.0,1.0,19.0
2024/05/29 09:15,32.89,56761.0,27.0,1.0,28.5
2024/05/29 09:30,20.58,57553.0,27.0,1.0,38.0
2024/05/29 09:45,103.44,57692.0,27.0,1.5,38.0
2024/05/29 10:00,34.66,58077.0,27.0,2.0,38.0
2024/05/29 10:15,12.72,58011.0,27.5,2.5,36.5
2024/05/29 10:30,83.61,58126.0,28.0,3.0,35.0
2024/05/29 10:45,72.85,58151.0,29.0,3.0,38.0
2024/05/29 11:00,60.88,58863.0,30.0,3.0,41.0
2024/05/29 11:15,227.59,60494.0,30.0,3.5,40.5
2024/05/29 11:30,253.95,59003.0,30.0,4.0,40.0
2024/05/29 11:45,284.93,57799.0,30.5,4.0,40.0
2024/05/29 12:00,0.0,54815.0,31.0,4.0,40.0
2024/05/29 12:15,277.12,55906.0,31.0,4.0,60.5
2024/05/29 12:30,301.01,56371.0,31.0,4.0,81.0
2024/05/29 12:45,272.02,56744.0,30.5,3.5,81.0
2024/05/29 13:00,275.51,56368.0,30.0,3.0,81.0
2024/05/29 13:15,290.92,57721.0,30.5,3.5,81.0
2024/05/29 13:30,288.05,59891.0,31.0,4.0,81.0
2024/05/29 13:45,304.36,62269.0,31.0,4.5,81.0
2024/05/29 14:00,321.43,61072.0,31.0,5.0,81.0
2024/05/29 14:15,306.95,61124.0,30.5,4.5,81.0
2024/05/29 14:30,318.06,60967.0,30.0,4.0,81.0
2024/05/29 14:45,316.12,61278.0,30.5,4.0,81.5
2024/05/29 15:00,311.13,61042.0,31.0,4.0,82.0
2024/05/29 15:15,320.2,61190.0,31.0,3.5,82.0
2024/05/29 15:30,310.33,60945.0,31.0,3.0,82.0
2024/05/29 15:45,319.43,61229.0,31.0,3.5,80.5
2024/05/29 16:00,310.35,61070.0,31.0,4.0,79.0
2024/05/29 16:15,331.56,60842.0,30.5,4.0,79.0
2024/05/29 16:30,316.05,60761.0,30.0,4.0,79.0
2024/05/29 16:45,327.51,60964.0,30.0,3.5,79.0
2024/05/29 17:00,312.56,61366.0,30.0,3.0,79.0
2024/05/29 17:15,326.27,61001.0,30.0,3.0,79.0
2024/05/29 17:30,308.79,58410.0,30.0,3.0,79.0
2024/05/29 17:45,303.09,57303.0,30.0,3.0,79.0
2024/05/29 18:00,293.11,55781.0,30.0,3.0,79.0
2024/05/29 18:15,304.71,55989.0,29.5,3.0,79.0
2024/05/29 18:30,303.79,55920.0,29.0,3.0,79.0
2024/05/29 18:45,318.68,57717.0,29.0,2.5,79.0
2024/05/29 19:00,322.37,57000.0,29.0,2.0,79.0
2024/05/29 19:15,345.45,60355.0,28.5,2.0,79.0
2024/05/29 19:30,330.3,61805.0,28.0,2.0,79.0
2024/05/29 19:45,322.75,61047.0,28.0,2.0,79.0
2024/05/29 20:00,308.35,60374.0,28.0,2.0,79.0
2024/05/29 20:15,315.58,61072.0,28.0,2.0,79.0
2024/05/29 20:30,318.67,60380.0,28.0,2.0,79.0
2024/05/29 20:45,313.53,60496.0,28.0,2.0,79.0
2024/05/29 21:00,307.62,59559.0,28.0,2.0,79.0
2024/05/29 21:15,308.86,60085.0,28.0,2.0,79.0
2024/05/29 21:30,306.69,59098.0,28.0,2.0,79.0
2024/05/29 21:45,299.38,59320.0,27.83,2.0,79.67
2024/05/29 22:00,299.38,57971.0,27.67,2.0,80.33
2024/05/29 22:15,299.38,57474.0,27.5,2.0,81.0
2024/05/29 22:30,299.38,56664.0,27.33,2.0,81.67
2024/05/29 22:45,288.91,54818.0,27.17,2.0,82.33
2024/05/29 23:00,289.4,53246.0,27.0,2.0,83.0
2024/05/29 23:15,259.46,52235.0,27.0,2.0,41.5
2024/05/29 23:30,0.0,50883.0,27.0,2.0,0.0
2024/05/29 23:45,274.56,48919.0,27.0,1.5,0.0
2024/05/30 00:00,199.58,51501.0,27.0,1.0,0.0
2024/05/30 00:15,317.65,57101.0,27.0,1.0,18.0
2024/05/30 00:30,299.38,57187.0,27.0,1.0,36.0
2024/05/30 00:45,291.22,55624.0,27.0,1.5,36.0
2024/05/30 01:00,299.88,55450.0,27.0,2.0,36.0
2024/05/30 01:15,264.0,53908.0,26.5,2.0,36.0
2024/05/30 01:30,295.13,53768.0,26.0,2.0,36.0
2024/05/30 01:45,275.45,52225.0,26.0,2.0,36.0
2024/05/30 02:00,275.45,51242.0,26.0,2.0,36.0
2024/05/30 02:15,256.13,50191.0,26.0,1.5,36.0
2024/05/30 02:30,275.45,49400.0,26.0,1.0,36.0
2024/05/30 02:45,258.1,48459.0,26.0,1.5,36.0
2024/05/30 03:00,256.54,47378.0,26.0,2.0,36.0
2024/05/30 03:15,198.72,46065.0,26.5,2.5,58.5
2024/05/30 03:30,256.11,45037.0,27.0,3.0,81.0
2024/05/30 03:45,256.11,44353.0,26.5,3.0,81.0
2024/05/30 04:00,216.43,43357.0,26.0,3.0,81.0
2024/05/30 04:15,179.04,42573.0,26.0,3.5,81.0
2024/05/30 04:30,0.0,42037.0,26.0,4.0,81.0
2024/05/30 04:45,0.0,41119.0,26.0,3.0,81.0
2024/05/30 05:00,0.0,40504.0,26.0,2.0,81.0
2024/05/30 05:15,0.0,40266.0,26.0,2.0,81.0
2024/05/30 05:30,0.0,40437.0,26.0,2.0,81.0
2024/05/30 05:45,0.0,40967.0,26.0,2.0,81.0
2024/05/30 06:00,52.88,41004.0,26.0,2.0,81.0
2024/05/30 06:15,252.19,42514.0,26.0,2.0,81.0
2024/05/30 06:30,267.79,42845.0,26.0,2.0,81.0
2024/05/30 06:45,139.25,42835.0,26.0,2.5,81.0
2024/05/30 07:00,81.75,42054.0,26.0,3.0,81.0
2024/05/30 07:15,198.72,41116.0,26.0,2.5,81.0
2024/05/30 07:30,0.0,41675.0,26.0,2.0,81.0
2024/05/30 07:45,251.34,43359.0,26.5,2.0,81.0
2024/05/30 08:00,293.28,47406.0,27.0,2.0,81.0
2024/05/30 08:15,277.96,52258.0,27.5,2.5,81.5
2024/05/30 08:30,290.66,54728.0,28.0,3.0,82.0
2024/05/30 08:45,304.91,56001.0,28.0,3.0,81.5
2024/05/30 09:00,305.13,56632.0,28.0,3.0,81.0
2024/05/30 09:15,311.36,57130.0,28.5,3.5,81.0
2024/05/30 09:30,356.5,58152.0,29.0,4.0,81.0
2024/05/30 09:45,331.41,58350.0,29.0,3.5,81.0
2024/05/30 10:00,355.93,58285.0,29.0,3.0,81.0
2024/05/30 10:15,336.89,58053.0,29.5,3.5,81.0
2024/05/30 10:30,333.6,58533.0,30.0,4.0,81.0
2024/05/30 10:45,351.1,58251.0,30.0,3.5,81.0
2024/05/30 11:00,347.96,58217.0,30.0,3.0,81.0
2024/05/30 11:15,345.53,60682.0,30.0,2.5,81.0
2024/05/30 11:30,343.87,60582.0,30.0,2.0,81.0
2024/05/30 11:45,298.2,60479.0,30.0,2.5,81.0
2024/05/30 12:00,0.0,56812.0,30.0,3.0,81.0
2024/05/30 12:15,292.14,57402.0,30.5,3.5,81.0
2024/05/30 12:30,315.5,58283.0,31.0,4.0,81.0
2024/05/30 12:45,236.67,59317.0,31.0,4.0,81.0
2024/05/30 13:00,283.38,60219.0,31.0,4.0,81.0
2024/05/30 13:15,303.04,62169.0,31.0,4.0,81.0
2024/05/30 13:30,311.81,64180.0,31.0,4.0,81.0
2024/05/30 13:45,308.99,64938.0,30.5,4.0,81.0
2024/05/30 14:00,319.21,63950.0,30.0,4.0,81.0
2024/05/30 14:15,318.22,64630.0,30.0,4.0,81.0
2024/05/30 14:30,317.87,64272.0,30.0,4.0,81.0
2024/05/30 14:45,322.83,64158.0,30.0,4.5,81.0
2024/05/30 15:00,322.69,63859.0,30.0,5.0,81.0
2024/05/30 15:15,322.09,63963.0,30.0,4.0,81.0
2024/05/30 15:30,324.98,64223.0,30.0,3.0,81.0
2024/05/30 15:45,322.13,64110.0,30.0,3.5,81.0
2024/05/30 16:00,326.46,65181.0,30.0,4.0,81.0
2024/05/30 16:15,322.45,65277.0,30.0,3.5,81.0
2024/05/30 16:30,324.83,64750.0,30.0,3.0,81.0
2024/05/30 16:45,326.15,65773.0,29.5,3.0,81.5
2024/05/30 17:00,328.52,65475.0,29.0,3.0,82.0
2024/05/30 17:15,321.01,65231.0,29.0,4.0,82.0
2024/05/30 17:30,271.91,63721.0,29.0,5.0,82.0
2024/05/30 17:45,298.07,62246.0,29.0,4.5,81.5
2024/05/30 18:00,287.07,60703.0,29.0,4.0,81.0
2024/05/30 18:15,298.48,61142.0,29.0,4.0,81.0
2024/05/30 18:30,312.81,61373.0,29.0,4.0,81.0
2024/05/30 18:45,321.92,63441.0,28.5,4.0,81.0
2024/05/30 19:00,316.7,62857.0,28.0,4.0,81.0
2024/05/30 19:15,320.14,66018.0,28.0,4.0,81.0
2024/05/30 19:30,323.91,67451.0,28.0,4.0,81.0
2024/05/30 19:45,319.73,67622.0,27.5,4.0,81.0
2024/05/30 20:00,316.21,66983.0,27.0,4.0,81.0
2024/05/30 20:15,319.73,67787.0,26.5,3.0,81.0
2024/05/30 20:30,319.73,67365.0,26.0,2.0,81.0
2024/05/30 20:45,311.86,67814.0,26.0,2.0,81.0
2024/05/30 21:00,299.25,66883.0,26.0,2.0,81.0
2024/05/30 21:15,299.25,67738.0,26.0,2.0,81.0
2024/05/30 21:30,289.97,67231.0,26.0,2.0,81.0
2024/05/30 21:45,279.9,66969.0,26.0,2.0,81.0
2024/05/30 22:00,266.14,65866.0,26.0,2.0,81.0
2024/05/30 22:15,286.43,65180.0,26.0,2.0,81.0
2024/05/30 22:30,279.88,64445.0,26.0,2.0,81.0
2024/05/30 22:45,160.55,62420.0,26.0,2.0,81.0
2024/05/30 23:00,279.42,60791.0,26.0,2.0,81.0
2024/05/30 23:15,259.38,60025.0,26.0,2.0,81.0
2024/05/30 23:30,259.03,58524.0,26.0,2.0,81.0
2024/05/30 23:45,279.42,56396.0,26.0,2.5,81.0
2024/05/31 00:00,290.0,54455.0,26.0,3.0,81.0
2024/05/31 00:15,389.97,59371.0,26.0,2.5,81.5
2024/05/31 00:30,329.0,60251.0,26.0,2.0,82.0
2024/05/31 00:45,320.24,59476.0,26.0,3.0,53.5
2024/05/31 01:00,317.12,59601.0,26.0,4.0,25.0
2024/05/31 01:15,306.43,58704.0,26.0,3.5,25.0
2024/05/31 01:30,295.4,58246.0,26.0,3.0,25.0
2024/05/31 01:45,295.4,56962.0,26.0,3.0,24.0
2024/05/31 02:00,298.23,57297.0,26.0,3.0,23.0
2024/05/31 02:15,267.78,55837.0,26.0,2.5,23.5
2024/05/31 02:30,259.24,55207.0,26.0,2.0,24.0
2024/05/31 02:45,259.24,54214.0,26.0,2.0,24.0
2024/05/31 03:00,269.99,52927.0,26.0,2.0,24.0
2024/05/31 03:15,259.58,51948.0,26.0,2.0,44.0
2024/05/31 03:30,199.42,50778.0,26.0,2.0,64.0
2024/05/31 03:45,0.0,49586.0,26.0,2.0,64.0
2024/05/31 04:00,0.0,49116.0,26.0,2.0,64.0
2024/05/31 04:15,0.0,48067.0,26.0,2.0,64.0
2024/05/31 04:30,0.0,47386.0,26.0,2.0,64.0
2024/05/31 04:45,0.0,46672.0,26.0,2.0,64.0
2024/05/31 05:00,0.0,46077.0,26.0,2.0,64.0
2024/05/31 05:15,0.0,45350.0,26.0,2.5,64.0
2024/05/31 05:30,0.0,45409.0,26.0,3.0,64.0
2024/05/31 05:45,0.0,45751.0,26.0,3.5,51.5
2024/05/31 06:00,259.82,45913.0,26.0,4.0,39.0
2024/05/31 06:15,259.24,46399.0,26.0,3.5,39.0
2024/05/31 06:30,272.19,47057.0,26.0,3.0,39.0
2024/05/31 06:45,199.42,47341.0,26.0,3.0,37.5
2024/05/31 07:00,49.85,46602.0,26.0,3.0,36.0
2024/05/31 07:15,0.0,46272.0,26.5,3.5,36.0
2024/05/31 07:30,0.0,46042.0,27.0,4.0,36.0
2024/05/31 07:45,198.75,46264.0,27.0,4.0,59.0
2024/05/31 08:00,282.5,48736.0,27.0,4.0,82.0
2024/05/31 08:15,107.06,52998.0,27.5,4.5,82.0
2024/05/31 08:30,288.19,54793.0,28.0,5.0,82.0
2024/05/31 08:45,264.89,55307.0,28.5,4.5,51.5
2024/05/31 09:00,284.27,55409.0,29.0,4.0,21.0
2024/05/31 09:15,148.07,55914.0,29.0,4.0,21.0
2024/05/31 09:30,273.02,56561.0,29.0,4.0,21.0
2024/05/31 09:45,288.39,56560.0,29.5,4.5,42.5
2024/05/31 10:00,301.5,56395.0,30.0,5.0,64.0
2024/05/31 10:15,279.17,56364.0,30.0,5.0,73.0
2024/05/31 10:30,298.88,56158.0,30.0,5.0,82.0
2024/05/31 10:45,302.63,56228.0,31.0,5.5,82.0
2024/05/31 11:00,583.05,57062.0,32.0,6.0,82.0
2024/05/31 11:15,218.89,58787.0,31.5,5.0,82.0
2024/05/31 11:30,313.2,58422.0,31.0,4.0,82.0
2024/05/31 11:45,310.66,58072.0,31.0,4.5,82.0
2024/05/31 12:00,1.18,54828.0,31.0,5.0,82.0
2024/05/31 12:15,324.42,55178.0,31.5,5.0,82.0
2024/05/31 12:30,190.07,56480.0,32.0,5.0,82.0
2024/05/31 12:45,299.85,57337.0,31.5,5.0,82.0
2024/05/31 13:00,205.19,57277.0,31.0,5.0,82.0
2024/05/31 13:15,300.24,59178.0,30.5,6.0,90.0
2024/05/31 13:30,294.79,59920.0,30.0,7.0,98.0
2024/05/31 13:45,215.88,61985.0,29.5,6.5,63.0
2024/05/31 14:00,174.27,61015.0,29.0,6.0,28.0
2024/05/31 14:15,128.57,60074.0,29.5,6.0,24.0
2024/05/31 14:30,303.81,60150.0,30.0,6.0,20.0
2024/05/31 14:45,260.83,60188.0,30.5,6.0,21.0
2024/05/31 15:00,268.32,60962.0,31.0,6.0,22.0
2024/05/31 15:15,311.19,61371.0,29.5,5.5,60.0
2024/05/31 15:30,320.08,61986.0,28.0,5.0,98.0
2024/05/31 15:45,299.07,62527.0,28.0,4.0,98.0
2024/05/31 16:00,307.41,62495.0,28.0,3.0,98.0
2024/05/31 16:15,305.56,61752.0,28.0,4.0,59.0
2024/05/31 16:30,300.53,61828.0,28.0,5.0,20.0
2024/05/31 16:45,294.22,62438.0,28.0,4.0,21.5
2024/05/31 17:00,297.71,63069.0,28.0,3.0,23.0
2024/05/31 17:15,313.54,62128.0,27.5,3.5,60.5
2024/05/31 17:30,296.1,60908.0,27.0,4.0,98.0
2024/05/31 17:45,311.81,58716.0,27.5,4.0,61.0
2024/05/31 18:00,310.99,57879.0,28.0,4.0,24.0
2024/05/31 18:15,310.0,57940.0,28.0,4.0,51.0
2024/05/31 18:30,315.0,58606.0,28.0,4.0,78.0
2024/05/31 18:45,318.29,58005.0,28.0,3.5,78.0
2024/05/31 19:00,315.0,57833.0,28.0,3.0,78.0
2024/05/31 19:15,310.0,60010.0,28.0,3.0,78.0
2024/05/31 19:30,317.0,60404.0,28.0,3.0,78.0
2024/05/31 19:45,312.99,60162.0,28.0,2.5,78.0
2024/05/31 20:00,315.0,59546.0,28.0,2.0,78.0
2024/05/31 20:15,323.54,60738.0,28.0,2.0,51.0
2024/05/31 20:30,310.79,60588.0,28.0,2.0,24.0
2024/05/31 20:45,311.53,61050.0,27.5,3.0,22.5
2024/05/31 21:00,310.11,60389.0,27.0,4.0,21.0
2024/05/31 21:15,310.0,60619.0,27.0,4.5,23.5
2024/05/31 21:30,310.0,60890.0,27.0,5.0,26.0
2024/05/31 21:45,305.0,60727.0,27.0,4.5,24.0
2024/05/31 22:00,305.0,60114.0,27.0,4.0,22.0
2024/05/31 22:15,289.72,60354.0,27.0,4.0,22.0
2024/05/31 22:30,303.34,60179.0,27.0,4.0,22.0
2024/05/31 22:45,302.98,59369.0,27.0,4.5,52.0
2024/05/31 23:00,302.88,57878.0,27.0,5.0,82.0
2024/05/31 23:15,300.0,57205.0,27.0,5.0,82.0
2024/05/31 23:30,310.0,55666.0,27.0,5.0,82.0
2024/05/31 23:45,300.0,53567.0,27.0,4.5,82.0
2024/06/01 00:00,297.0,50208.0,27.0,4.0,82.0
2024/06/01 00:15,380.0,54786.0,27.0,4.5,91.0
2024/06/01 00:30,310.91,54520.0,27.0,5.0,100.0
2024/06/01 00:45,310.91,53306.0,27.0,4.5,100.0
2024/06/01 01:00,310.24,53168.0,27.0,4.0,100.0
2024/06/01 01:15,309.99,51677.0,27.0,4.0,100.0
2024/06/01 01:30,300.0,50899.0,27.0,4.0,100.0
2024/06/01 01:45,300.12,49398.0,27.0,4.0,100.0
2024/06/01 02:00,297.0,49065.0,27.0,4.0,100.0
2024/06/01 02:15,300.91,48000.0,27.0,4.0,100.0
2024/06/01 02:30,289.79,47746.0,27.0,4.0,100.0
2024/06/01 02:45,283.0,46775.0,27.0,4.0,100.0
2024/06/01 03:00,279.0,45634.0,27.0,4.0,100.0
2024/06/01 03:15,281.0,45047.0,27.0,4.5,100.0
2024/06/01 03:30,270.36,43879.0,27.0,5.0,100.0
2024/06/01 03:45,265.47,43231.0,26.5,4.5,100.0
2024/06/01 04:00,280.0,41926.0,26.0,4.0,100.0
2024/06/01 04:15,260.0,41204.0,26.0,4.0,100.0
2024/06/01 04:30,260.0,40218.0,26.0,4.0,100.0
2024/06/01 04:45,0.0,39715.0,26.0,3.5,100.0
2024/06/01 05:00,0.0,39186.0,26.0,3.0,100.0
2024/06/01 05:15,260.36,38461.0,26.0,3.0,100.0
2024/06/01 05:30,200.0,38377.0,26.0,3.0,100.0
2024/06/01 05:45,280.0,38848.0,26.0,3.0,100.0
2024/06/01 06:00,262.36,38856.0,26.0,3.0,100.0
2024/06/01 06:15,266.36,39184.0,26.0,3.0,100.0
2024/06/01 06:30,265.36,38917.0,26.0,3.0,100.0
2024/06/01 06:45,264.36,38733.0,26.5,3.5,100.0
2024/06/01 07:00,0.0,38181.0,27.0,4.0,100.0
2024/06/01 07:15,9.34,37672.0,27.0,4.5,100.0
2024/06/01 07:30,9.34,37590.0,27.0,5.0,100.0
2024/06/01 07:45,0.0,37410.0,26.5,5.0,98.0
2024/06/01 08:00,0.0,37392.0,26.0,5.0,96.0
2024/06/01 08:15,0.0,37447.0,26.0,4.0,96.0
2024/06/01 08:30,0.0,38626.0,26.0,3.0,96.0
2024/06/01 08:45,0.0,39390.0,26.0,2.5,97.0
2024/06/01 09:00,29.58,39276.0,26.0,2.0,98.0
2024/06/01 09:15,29.58,39020.0,26.0,2.5,96.5
2024/06/01 09:30,29.58,39520.0,26.0,3.0,95.0
2024/06/01 09:45,29.58,40067.0,26.5,4.0,95.5
2024/06/01 10:00,29.58,39921.0,27.0,5.0,96.0
2024/06/01 10:15,29.58,40241.0,26.5,5.0,96.0
2024/06/01 10:30,29.58,40744.0,26.0,5.0,96.0
2024/06/01 10:45,29.58,41015.0,27.0,5.5,59.0
2024/06/01 11:00,179.99,42006.0,28.0,6.0,22.0
2024/06/01 11:15,295.24,44168.0,27.5,6.0,59.5
2024/06/01 11:30,281.36,44294.0,27.0,6.0,97.0
2024/06/01 11:45,277.07,44455.0,27.0,5.5,97.0
2024/06/01 12:00,25.67,42553.0,27.0,5.0,97.0
2024/06/01 12:15,25.58,43349.0,27.5,5.5,97.0
2024/06/01 12:30,277.92,43844.0,28.0,6.0,97.0
2024/06/01 12:45,257.34,44430.0,28.0,5.5,59.5
2024/06/01 13:00,285.02,44650.0,28.0,5.0,22.0
2024/06/01 13:15,275.98,46291.0,27.5,5.0,22.0
2024/06/01 13:30,301.61,46077.0,27.0,5.0,22.0
2024/06/01 13:45,317.41,47308.0,27.0,5.0,61.0
2024/06/01 14:00,310.74,46962.0,27.0,5.0,100.0
2024/06/01 14:15,290.87,46054.0,26.5,5.0,100.0
2024/06/01 14:30,310.23,46246.0,26.0,5.0,100.0
2024/06/01 14:45,289.29,46689.0,26.5,6.0,100.0
2024/06/01 15:00,297.75,46289.0,27.0,7.0,100.0
2024/06/01 15:15,317.48,46303.0,27.0,8.0,100.0
2024/06/01 15:30,312.46,46825.0,27.0,9.0,100.0
2024/06/01 15:45,304.05,46915.0,27.0,8.5,100.0
2024/06/01 16:00,282.01,47466.0,27.0,8.0,100.0
2024/06/01 16:15,332.21,47469.0,26.5,7.0,100.0
2024/06/01 16:30,298.01,47419.0,26.0,6.0,100.0
2024/06/01 16:45,314.02,47881.0,26.0,6.5,100.0
2024/06/01 17:00,337.43,48597.0,26.0,7.0,100.0
2024/06/01 17:15,342.73,48423.0,26.0,6.5,100.0
2024/06/01 17:30,342.24,48011.0,26.0,6.0,100.0
2024/06/01 17:45,360.26,46788.0,25.5,6.5,100.0
2024/06/01 18:00,337.05,45401.0,25.0,7.0,100.0
2024/06/01 18:15,340.89,45506.0,25.0,6.5,100.0
2024/06/01 18:30,341.84,45776.0,25.0,6.0,100.0
2024/06/01 18:45,332.54,45968.0,25.0,6.5,98.0
2024/06/01 19:00,337.18,46360.0,25.0,7.0,96.0
2024/06/01 19:15,349.53,49032.0,25.0,7.0,95.5
2024/06/01 19:30,354.56,49983.0,25.0,7.0,95.0
2024/06/01 19:45,357.27,50524.0,24.5,8.0,95.0
2024/06/01 20:00,359.13,50142.0,24.0,9.0,95.0
2024/06/01 20:15,362.85,50501.0,24.0,8.0,95.5
2024/06/01 20:30,386.05,50398.0,24.0,7.0,96.0
2024/06/01 20:45,380.02,50903.0,24.5,7.0,98.0
2024/06/01 21:00,378.04,50336.0,25.0,7.0,100.0
2024/06/01 21:15,439.58,51481.0,25.0,6.5,100.0
2024/06/01 21:30,381.95,50940.0,25.0,6.0,100.0
2024/06/01 21:45,845.68,50597.0,25.0,6.0,100.0
2024/06/01 22:00,377.85,49868.0,25.0,6.0,100.0
2024/06/01 22:15,359.73,49883.0,25.0,5.5,100.0
2024/06/01 22:30,359.97,49205.0,25.0,5.0,100.0
2024/06/01 22:45,374.83,48189.0,25.0,5.0,100.0
2024/06/01 23:00,359.69,48250.0,25.0,5.0,100.0
2024/06/01 23:15,312.34,49394.0,25.0,4.5,100.0
2024/06/01 23:30,319.74,48041.0,25.0,4.0,100.0
2024/06/01 23:45,292.13,45900.0,25.0,3.5,100.0
2024/06/02 00:00,300.36,43491.0,25.0,3.0,100.0
2024/06/02 00:15,325.0,47838.0,25.0,2.5,100.0
2024/06/02 00:30,329.57,46933.0,25.0,2.0,100.0
2024/06/02 00:45,339.57,45513.0,25.0,2.5,100.0
2024/06/02 01:00,373.25,45395.0,25.0,3.0,100.0
2024/06/02 01:15,387.89,45537.0,25.0,3.0,100.0
2024/06/02 01:30,368.21,43638.0,25.0,3.0,100.0
2024/06/02 01:45,320.0,42186.0,25.0,3.0,100.0
2024/06/02 02:00,345.22,41869.0,25.0,3.0,100.0
2024/06/02 02:15,315.0,41023.0,25.0,3.0,100.0
2024/06/02 02:30,315.0,40607.0,25.0,3.0,100.0
2024/06/02 02:45,306.0,40184.0,25.0,3.0,100.0
2024/06/02 03:00,306.0,39187.0,25.0,3.0,100.0
2024/06/02 03:15,300.0,38296.0,25.0,2.5,100.0
2024/06/02 03:30,297.0,37315.0,25.0,2.0,100.0
2024/06/02 03:45,285.0,36910.0,25.0,2.5,100.0
2024/06/02 04:00,290.0,36442.0,25.0,3.0,100.0
2024/06/02 04:15,260.0,35834.0,25.0,2.5,50.0
2024/06/02 04:30,262.15,35402.0,25.0,2.0,0.0
2024/06/02 04:45,260.78,34665.0,25.0,2.0,0.0
2024/06/02 05:00,262.36,34245.0,25.0,2.0,0.0
2024/06/02 05:15,262.58,33554.0,25.0,2.5,0.0
2024/06/02 05:30,268.36,33739.0,25.0,3.0,0.0
2024/06/02 05:45,285.0,34334.0,25.0,2.5,0.0
2024/06/02 06:00,280.0,35258.0,25.0,2.0,0.0
2024/06/02 06:15,300.12,35851.0,25.0,2.0,0.0
2024/06/02 06:30,300.0,36095.0,25.0,2.0,0.0
2024/06/02 06:45,310.0,36455.0,25.5,2.0,0.0
2024/06/02 07:00,297.0,37062.0,26.0,2.0,0.0
2024/06/02 07:15,310.11,37311.0,26.5,2.0,0.0
2024/06/02 07:30,290.0,38136.0,27.0,2.0,0.0
2024/06/02 07:45,305.0,40533.0,27.5,2.0,0.0
2024/06/02 08:00,376.67,43256.0,28.0,2.0,0.0
2024/06/02 08:15,332.01,47298.0,28.0,2.5,0.0
2024/06/02 08:30,401.36,51387.0,28.0,3.0,0.0
2024/06/02 08:45,394.32,53000.0,28.5,3.0,0.0
2024/06/02 09:00,409.2,54320.0,29.0,3.0,0.0
2024/06/02 09:15,459.26,55085.0,29.0,3.0,20.0
2024/06/02 09:30,388.71,55641.0,29.0,3.0,40.0
2024/06/02 09:45,372.83,56900.0,29.33,2.83,40.0
2024/06/02 10:00,358.41,56145.0,29.67,2.67,40.0
2024/06/02 10:15,334.28,55866.0,30.0,2.5,40.0
2024/06/02 10:30,362.29,56303.0,30.33,2.33,40.0
2024/06/02 10:45,337.85,56936.0,30.67,2.17,40.0
2024/06/02 11:00,332.84,57776.0,31.0,2.0,40.0
2024/06/02 11:15,369.74,59612.0,31.0,2.0,40.0
2024/06/02 11:30,304.07,59322.0,31.0,2.0,40.0
2024/06/02 11:45,318.0,58010.0,31.5,2.5,40.0
2024/06/02 12:00,22.04,51851.0,32.0,3.0,40.0
2024/06/02 12:15,287.09,52607.0,32.0,3.0,40.0
2024/06/02 12:30,302.85,53370.0,32.0,3.0,40.0
2024/06/02 12:45,300.37,54745.0,32.0,3.0,37.5
2024/06/02 13:00,300.37,55177.0,32.0,3.0,35.0
2024/06/02 13:15,302.69,56609.0,32.5,3.0,35.0
2024/06/02 13:30,307.98,57534.0,33.0,3.0,35.0
2024/06/02 13:45,334.83,58900.0,33.0,2.5,35.5
2024/06/02 14:00,318.94,59472.0,33.0,2.0,36.0
2024/06/02 14:15,317.97,58950.0,33.0,2.0,58.5
2024/06/02 14:30,320.99,59097.0,33.0,2.0,81.0
2024/06/02 14:45,321.33,59383.0,33.5,2.5,81.0
2024/06/02 15:00,316.89,59468.0,34.0,3.0,81.0
2024/06/02 15:15,320.04,60401.0,33.5,3.5,81.0
2024/06/02 15:30,325.85,61721.0,33.0,4.0,81.0
2024/06/02 15:45,325.85,62535.0,33.0,3.5,81.0
2024/06/02 16:00,332.02,63245.0,33.0,3.0,81.0
2024/06/02 16:15,344.32,63999.0,33.0,3.0,81.0
2024/06/02 16:30,333.0,63687.0,33.0,3.0,81.0
2024/06/02 16:45,334.87,64618.0,33.0,3.0,81.0
2024/06/02 17:00,330.32,65091.0,33.0,3.0,81.0
2024/06/02 17:15,329.47,64674.0,33.0,2.5,81.0
2024/06/02 17:30,303.51,63576.0,33.0,2.0,81.0
2024/06/02 17:45,306.34,61942.0,32.5,2.0,82.0
2024/06/02 18:00,300.0,61515.0,32.0,2.0,83.0
2024/06/02 18:15,300.66,62674.0,32.0,2.0,83.0
2024/06/02 18:30,301.16,63602.0,32.0,2.0,83.0
2024/06/02 18:45,306.89,63574.0,31.5,2.0,83.0
2024/06/02 19:00,311.43,63840.0,31.0,2.0,83.0
2024/06/02 19:15,316.28,65703.0,31.0,2.5,83.0
2024/06/02 19:30,317.16,66046.0,31.0,3.0,83.0
2024/06/02 19:45,314.08,66321.0,31.0,2.5,83.0
2024/06/02 20:00,300.66,65380.0,31.0,2.0,83.0
2024/06/02 20:15,312.34,66333.0,30.5,2.0,41.5
