时间,电价(元/kWh),负荷(kW),温度(℃),风速(m/s),云量(%)
2024/8/26 0:30,484.2282,40588,26,1,0
2024/8/26 0:45,376.6032,40580,26,1,0
2024/8/26 1:00,405.6421,41036,26,1,0
2024/8/26 1:15,358.4465,40607,26,1.5,0
2024/8/26 1:30,334.9117,39613,26,2,0
2024/8/26 1:45,321.082,39383,26,1.5,0
2024/8/26 2:00,317.7726,38558,26,1,0
2024/8/26 2:15,313.4348,37876,26,1.5,0
2024/8/26 2:30,300.1182,37679,26,2,0
2024/8/26 2:45,292.8851,37150,26,1.5,0
2024/8/26 3:00,291.0885,37181,26,1,0
2024/8/26 3:15,289.7129,36500,26,1,0
2024/8/26 3:30,279.8232,36181,26,1,0
2024/8/26 3:45,278.446,35654,26,1,0
2024/8/26 4:00,278.7257,35377,26,1,0
2024/8/26 4:15,272.1169,35241,26,0.5,0
2024/8/26 4:30,267.8022,34802,26,0,0
2024/8/26 4:45,279.6223,34737,26,1,7.5
2024/8/26 5:00,270.2852,34319,26,2,15
2024/8/26 5:15,274.9,34476,26,2,7.5
2024/8/26 5:30,272.1059,34444,26,2,0
2024/8/26 5:45,276.7872,34529,26,2,0
2024/8/26 6:00,274.7618,34711,26,2,0
2024/8/26 6:15,278.8041,35896,26,1.5,0
2024/8/26 6:30,279.8126,36620,26,1,0
2024/8/26 6:45,280.7996,37590,26,1.5,0
2024/8/26 7:00,279.7815,37946,26,2,0
2024/8/26 7:15,279.8126,38937,26.5,2,0
2024/8/26 7:30,279.7815,39038,27,2,0
2024/8/26 7:45,279.7777,39303,27.5,2,0
2024/8/26 8:00,287.7561,38025,28,2,0
2024/8/26 8:15,287.1613,40689,28.5,1.5,0
2024/8/26 8:30,294.012,40542,29,1,0
2024/8/26 8:45,298.1528,41854,29.5,1,9
2024/8/26 9:00,308.0063,41395,30,1,18
2024/8/26 9:15,335.9123,42050,30,1.5,18
2024/8/26 9:30,322.9012,42325,30,2,18
2024/8/26 9:45,336.5047,43544,30.5,2,28.5
2024/8/26 10:00,318.5487,43804,31,2,39
2024/8/26 10:15,316.1453,43826,32,1.5,37
2024/8/26 10:30,297.6918,43456,33,1,35
2024/8/26 10:45,293.2319,43971,33,1,37.5
2024/8/26 11:00,327.9018,43708,33,1,40
2024/8/26 11:15,317.2351,44118,33,1.5,40
2024/8/26 11:30,286.038,44770,33,2,40
2024/8/26 11:45,28.4942,43748,33.5,1.5,40
2024/8/26 12:00,186.0478,40006,34,1,40
2024/8/26 12:15,289.1694,40002,34.5,1.5,40.5
2024/8/26 12:30,312.0574,39679,35,2,41
2024/8/26 12:45,329.0018,38538,35,2,61
2024/8/26 13:00,333.6007,38501,35,2,81
2024/8/26 13:15,269.7303,38632,34.5,2,81
2024/8/26 13:30,325.265,39299,34,2,81
2024/8/26 13:45,381.9894,40528,34.5,2,81
2024/8/26 14:00,355.8283,40513,35,2,81
2024/8/26 14:15,401.6046,40385,35.5,2,81
2024/8/26 14:30,387.7534,40429,36,2,81
2024/8/26 14:45,376.7042,41551,36,2,81
2024/8/26 15:00,358.8953,41637,36,2,81
2024/8/26 15:15,1495.2362,42029,36,2,58.5
2024/8/26 15:30,379.1855,42699,36,2,36
2024/8/26 15:45,391.4561,43819,36,2.5,36
2024/8/26 16:00,1495.2362,44301,36,3,36
2024/8/26 16:15,466.0068,45822,36,3,36
2024/8/26 16:30,839.8636,46328,36,3,36
2024/8/26 16:45,505.3409,47021,36.5,2,36
2024/8/26 17:00,554.486,46681,37,1,36
2024/8/26 17:15,603.26,47190,36,2,36
2024/8/26 17:30,440.4871,46354,35,3,36
2024/8/26 17:45,438.1376,45084,35,3,36
2024/8/26 18:00,392.2013,45087,35,3,36
2024/8/26 18:15,401.8406,46290,34.5,2.5,36
2024/8/26 18:30,411.2181,46576,34,2,36
2024/8/26 18:45,508.1547,46634,33.5,2,36
2024/8/26 19:00,596.4163,46801,33,2,36
2024/8/26 19:15,878.8272,47615,33,2,18
2024/8/26 19:30,877.7757,47468,33,2,0
2024/8/26 19:45,877.5529,47223,33,2,0
2024/8/26 20:00,597.0507,46929,33,2,0
2024/8/26 20:15,723.7244,47403,32.5,2,18
2024/8/26 20:30,697.9562,47545,32,2,36
2024/8/26 20:45,741.1408,46736,32,2.5,36
2024/8/26 21:00,638.9832,46212,32,3,36
2024/8/26 21:15,833.5446,45989,32,3.5,36
2024/8/26 21:30,783.7623,45843,32,4,36
2024/8/26 21:45,770.6804,45450,31.5,3.5,18
2024/8/26 22:00,699.7091,44491,31,3,0
2024/8/26 22:15,587.8215,44212,31,3,0
2024/8/26 22:30,782.2851,43496,31,3,0
2024/8/26 22:45,582.2457,42027,31,2.5,0
2024/8/26 23:00,458.031,40105,31,2,0
2024/8/26 23:15,467.1167,38319,31,2,0
2024/8/26 23:30,422.501,36949,31,2,0
2024/8/26 23:45,394.6581,35244,30.5,2.5,0
2024/8/27 0:00,378.5562,37013,30,3,0
2024/8/27 0:15,490.0142,39729,30,2.5,0
2024/8/27 0:30,431.6153,39382,30,2,0
2024/8/27 0:45,518.2215,39729,30,2,0
2024/8/27 1:00,380.8588,39006,30,2,0
2024/8/27 1:15,381.7147,38325,30,1.5,0
2024/8/27 1:30,399.403,37946,30,1,0
2024/8/27 1:45,390.8702,37395,29.5,1,0
2024/8/27 2:00,381.6795,37166,29,1,0
2024/8/27 2:15,369.738,37156,29,1,0
2024/8/27 2:30,361.091,36016,29,1,0
2024/8/27 2:45,354.7997,35566,29,1,0
2024/8/27 3:00,360.2828,34390,29,1,0
2024/8/27 3:15,350.7201,33978,29,0.5,0
2024/8/27 3:30,368.7516,33424,29,0,0
2024/8/27 3:45,339.2292,33278,28.5,1,0
2024/8/27 4:00,340.2739,32527,28,2,0
2024/8/27 4:15,329.8237,32275,28,1.5,0
2024/8/27 4:30,347.4682,31887,28,1,0
2024/8/27 4:45,329.784,31704,28,1,0
2024/8/27 5:00,330.8683,31823,28,1,0
2024/8/27 5:15,324.8219,32195,28,1,0
2024/8/27 5:30,334.7799,32463,28,1,0
2024/8/27 5:45,329.784,33455,28,1,0
2024/8/27 6:00,330.489,34528,28,1,0
2024/8/27 6:15,331.6229,36014,28,1,18
2024/8/27 6:30,343.7961,37825,28,1,36
2024/8/27 6:45,330.32,39177,28.5,1,36
2024/8/27 7:00,320.3205,39895,29,1,36
2024/8/27 7:15,336.6853,40540,29.5,1.5,36
2024/8/27 7:30,309.7989,40183,30,2,36
2024/8/27 7:45,319.9571,40349,30.5,2,36
2024/8/27 8:00,320.644,43377,31,2,36
2024/8/27 8:15,312.673,46703,31,2,28.5
2024/8/27 8:30,305.4267,46637,31,2,21
2024/8/27 8:45,328.9865,47708,31.5,2,23.5
2024/8/27 9:00,519.3051,47976,32,2,26
2024/8/27 9:15,371.2639,48174,32.5,2,28.5
2024/8/27 9:30,371.8477,48729,33,2,31
2024/8/27 9:45,369.7784,48654,33.5,2,33.5
2024/8/27 10:00,359.8536,49076,34,2,36
2024/8/27 10:15,352.0151,48225,34,2.5,36
2024/8/27 10:30,343.597,48228,34,3,36
2024/8/27 10:45,375.3766,48087,34.5,2.5,36
2024/8/27 11:00,364.8124,47485,35,2,36
2024/8/27 11:15,383.361,47405,34,2,36
2024/8/27 11:30,386.2037,48417,33,2,36
2024/8/27 11:45,328.1066,47001,34.5,2,36
2024/8/27 12:00,261.1043,43595,36,2,36
2024/8/27 12:15,352.2419,43320,35,2.5,36
2024/8/27 12:30,345.278,42776,34,3,36
2024/8/27 12:45,404.9684,42265,35,3,36
2024/8/27 13:00,384.6791,41801,36,3,36
2024/8/27 13:15,424.733,42860,36,2.5,36
2024/8/27 13:30,514.3018,44453,36,2,36
2024/8/27 13:45,707.5141,46251,36.5,3,36
2024/8/27 14:00,670.3304,46759,37,4,36
2024/8/27 14:15,984.6628,47317,37,4,36
2024/8/27 14:30,670.036,47617,37,4,36
2024/8/27 14:45,671.8503,48417,37,4,36
2024/8/27 15:00,954.9525,49135,37,4,36
2024/8/27 15:15,679.6805,50151,37.5,4,36
2024/8/27 15:30,717.1875,50655,38,4,36
2024/8/27 15:45,938.6382,50898,37.5,4,36
2024/8/27 16:00,630.7224,51110,37,4,36
2024/8/27 16:15,704.4749,52127,37,4,36
2024/8/27 16:30,644.6313,52693,37,4,36
2024/8/27 16:45,638.3729,54105,36.5,4,36
2024/8/27 17:00,433.8655,55392,36,4,36
2024/8/27 17:15,448.2817,55286,35.5,4,36
2024/8/27 17:30,362.7072,54254,35,4,36
2024/8/27 17:45,357.4321,53455,35,3.5,28.5
2024/8/27 18:00,338.3787,52663,35,3,21
2024/8/27 18:15,346.3951,54181,35,3,10.5
2024/8/27 18:30,351.2181,54465,35,3,0
2024/8/27 18:45,368.3684,54347,34.5,3,0
2024/8/27 19:00,349.6929,54601,34,3,0
2024/8/27 19:15,370.4624,56545,34,2.5,0
2024/8/27 19:30,373.9811,55786,34,2,0
2024/8/27 19:45,378.953,54749,34,2.5,0
2024/8/27 20:00,369.1547,54783,34,3,0
2024/8/27 20:15,368.2348,55201,33.5,2.5,0
2024/8/27 20:30,371.6589,55222,33,2,0
2024/8/27 20:45,361.6502,54926,33,2,0
2024/8/27 21:00,368.9768,54597,33,2,0
2024/8/27 21:15,151.696,53299,33,2,0
2024/8/27 21:30,349.127,52577,33,2,0
2024/8/27 21:45,370.0379,51596,32.5,2,0
2024/8/27 22:00,349.9989,50838,32,2,0
2024/8/27 22:15,404.0669,50544,32.5,1.5,0
2024/8/27 22:30,350.2829,49341,33,1,0
2024/8/27 22:45,494.7698,47143,32.5,1.5,0
2024/8/27 23:00,338.7741,45043,32,2,0
2024/8/27 23:15,341.2941,43222,32,1.5,0
2024/8/27 23:30,307.0911,41366,32,1,0
2024/8/27 23:45,303.0447,39463,31.5,1.5,0
2024/8/28 0:00,310.1774,45826,31,2,0
2024/8/28 0:15,353.8479,50546,30.5,2,0
2024/8/28 0:30,359.521,50413,30,2,0
2024/8/28 0:45,349.9782,50386,30,2,0
2024/8/28 1:00,299.7622,49597,30,2,0
2024/8/28 1:15,320.7397,49255,30,2,0
2024/8/28 1:30,319.7498,48579,30,2,0
2024/8/28 1:45,349.8882,48616,30,2,0
2024/8/28 2:00,329.9005,47953,30,2,0
2024/8/28 2:15,329.8254,48526,30,2,0
2024/8/28 2:30,325.5863,48508,30,2,0
2024/8/28 2:45,331.6999,47999,29.5,1.5,0
2024/8/28 3:00,337.5887,46826,29,1,0
2024/8/28 3:15,308.5153,46775,29,1.5,0
2024/8/28 3:30,310.0681,46052,29,2,0
2024/8/28 3:45,306.4932,45486,29.5,1.5,0
2024/8/28 4:00,309.9968,44551,30,1,0
2024/8/28 4:15,299.7441,44410,30,1,0
2024/8/28 4:30,300.994,44501,30,1,0
2024/8/28 4:45,299.7618,44097,29.5,1.5,0
2024/8/28 5:00,299.6424,43539,29,2,0
2024/8/28 5:15,299.7138,44121,29,2,0
2024/8/28 5:30,494.1878,44224,29,2,0
2024/8/28 5:45,349.2046,45455,29,2,0
2024/8/28 6:00,300.9256,46157,29,2,0
2024/8/28 6:15,302.783,47092,29,2,0
2024/8/28 6:30,299.9791,47484,29,2,0
2024/8/28 6:45,309.8721,47615,29,2,0
2024/8/28 7:00,302.3939,46807,29,2,0
2024/8/28 7:15,301.5948,47468,29.5,1.5,0
2024/8/28 7:30,320.4154,47832,30,1,0
2024/8/28 7:45,319.395,49545,30.5,1,0
2024/8/28 8:00,328.9511,51669,31,1,0
2024/8/28 8:15,329.9347,55542,31.5,1,0
2024/8/28 8:30,318.8757,55844,32,1,0
2024/8/28 8:45,302.8518,57740,32.5,1.5,0
2024/8/28 9:00,310.9438,55867,33,2,0
2024/8/28 9:15,328.3128,56836,33.5,2,10
2024/8/28 9:30,307.0451,57097,34,2,20
2024/8/28 9:45,330.8482,57303,34.5,2,20
2024/8/28 10:00,321.3301,55968,35,2,20
2024/8/28 10:15,349.6108,55869,35,2,10
2024/8/28 10:30,330.876,56758,35,2,0
2024/8/28 10:45,333.1924,56315,35.5,2,7.5
2024/8/28 11:00,334.4182,56221,36,2,15
2024/8/28 11:15,333.7718,56617,36.5,2.5,16.5
2024/8/28 11:30,309.4864,56007,37,3,18
2024/8/28 11:45,297.3692,55250,37,2.5,18
2024/8/28 12:00,267.9636,50526,37,2,18
2024/8/28 12:15,294.3172,51111,37,1.5,18
2024/8/28 12:30,315.9527,51443,37,1,18
2024/8/28 12:45,306.5537,51179,37,2,27
2024/8/28 13:00,306.2648,51270,37,3,36
2024/8/28 13:15,334.1189,52594,37.5,3,29
2024/8/28 13:30,338.8625,55244,38,3,22
2024/8/28 13:45,327.7649,57558,37,3,22
2024/8/28 14:00,340.5063,57181,36,3,22
2024/8/28 14:15,337.4524,56514,36,3.5,22
2024/8/28 14:30,342.88,57108,36,4,22
2024/8/28 14:45,341.8684,57765,36,4.5,22
2024/8/28 15:00,337.2526,57895,36,5,22
2024/8/28 15:15,346.5657,59035,36,4.5,59
2024/8/28 15:30,339.0677,58807,36,4,96
2024/8/28 15:45,351.7381,59573,35.5,4.5,57
2024/8/28 16:00,354.8404,61028,35,5,18
2024/8/28 16:15,325.5233,61601,34.5,5,18
2024/8/28 16:30,344.2385,62086,34,5,18
2024/8/28 16:45,343.1465,62936,34,4.5,18
2024/8/28 17:00,340.0028,62337,34,4,18
2024/8/28 17:15,344.6314,61837,34,4,18
2024/8/28 17:30,282.6893,58686,34,4,18
2024/8/28 17:45,304.9312,57402,33.5,4,18
2024/8/28 18:00,291.8316,57731,33,4,18
2024/8/28 18:15,301.8154,58559,33,4,18
2024/8/28 18:30,302.0302,58978,33,4,18
2024/8/28 18:45,298.8301,59160,32.5,3,9
2024/8/28 19:00,305.8165,58562,32,2,0
2024/8/28 19:15,330.6475,60475,32,2,0
2024/8/28 19:30,330.8898,60667,32,2,0
2024/8/28 19:45,330.7655,59516,31.5,2.5,10.5
2024/8/28 20:00,331.6994,58803,31,3,21
2024/8/28 20:15,325.7561,58850,31,2.5,21
2024/8/28 20:30,338.2456,58351,31,2,21
2024/8/28 20:45,326.1801,58355,31,3.5,21
2024/8/28 21:00,273.6302,56756,31,5,21
2024/8/28 21:15,324.9114,55660,28.5,6,58.5
2024/8/28 21:30,318.4592,54677,26,7,96
2024/8/28 21:45,319.8891,53150,26,5,98
2024/8/28 22:00,330.8509,52322,26,3,100
2024/8/28 22:15,310.3643,52499,26.5,3,68
2024/8/28 22:30,300.5681,51830,27,3,36
2024/8/28 22:45,303.0575,51743,27,3,36
2024/8/28 23:00,303.0091,50989,27,3,36
2024/8/28 23:15,293.512,49780,27.5,2.5,18
2024/8/28 23:30,288.7292,47993,28,2,0
2024/8/28 23:45,280.488,46167,27.5,2,0
2024/8/29 0:00,330.5557,24579,27,2,0
2024/8/29 0:15,332.7287,28318,27,2,0
2024/8/29 0:30,324.6807,28838,27,2,0
2024/8/29 0:45,311.7509,27745,27.5,2,0
2024/8/29 1:00,325.6472,26882,28,2,0
2024/8/29 1:15,309.9929,26396,28,2.5,0
2024/8/29 1:30,311.4916,27249,28,3,0
2024/8/29 1:45,306.6943,26592,28,2,0
2024/8/29 2:00,319.8287,25722,28,1,0
2024/8/29 2:15,305.0638,23565,28,1,0
2024/8/29 2:30,303.9873,22973,28,1,0
2024/8/29 2:45,300.9743,22137,28,1,0
2024/8/29 3:00,329.7281,21412,28,1,0
2024/8/29 3:15,327.8331,20630,28,1,41
2024/8/29 3:30,299.0291,20088,28,1,82
2024/8/29 3:45,299.9407,19661,28,1.5,82
2024/8/29 4:00,292.5543,19413,28,2,82
2024/8/29 4:15,298.7695,19329,28,1.5,59
2024/8/29 4:30,298.5592,19396,28,1,36
2024/8/29 4:45,299.0899,19386,27.5,1.5,36
2024/8/29 5:00,297.6283,19250,27,2,36
2024/8/29 5:15,299.9407,19211,27.5,1.5,36
2024/8/29 5:30,300.5297,19416,28,1,36
2024/8/29 5:45,299.8455,19927,28,1,36
2024/8/29 6:00,299.9407,19852,28,1,36
2024/8/29 6:15,300.8462,20234,28,1.5,36
2024/8/29 6:30,306.6378,20523,28,2,36
2024/8/29 6:45,308.2415,20697,28,1.5,28.5
2024/8/29 7:00,311.2313,20526,28,1,21
2024/8/29 7:15,301.5656,20368,28,1.5,21
2024/8/29 7:30,309.9604,20769,28,2,21
2024/8/29 7:45,327.306,20297,28.5,3.5,21
2024/8/29 8:00,338.2746,20777,29,5,21
2024/8/29 8:15,321.3762,19315,29,3.5,21
2024/8/29 8:30,320.2942,19430,29,2,21
2024/8/29 8:45,323.174,19985,29.5,2,21
2024/8/29 9:00,330.4471,20177,30,2,21
2024/8/29 9:15,338.1499,20072,30,2.5,28.5
2024/8/29 9:30,341.3212,20843,30,3,36
2024/8/29 9:45,513.8329,20727,30.5,3,59
2024/8/29 10:00,338.2566,20499,31,3,82
2024/8/29 10:15,337.1075,19945,31,2.5,82
2024/8/29 10:30,342.1754,20238,31,2,82
2024/8/29 10:45,338.7076,20237,31.5,2,82
2024/8/29 11:00,338.2445,20314,32,2,82
2024/8/29 11:15,324.3924,20920,32.5,2,82
2024/8/29 11:30,314.6417,20888,33,2,82
2024/8/29 11:45,322.9421,20535,33,2,82
2024/8/29 12:00,277.5173,20905,33,2,82
2024/8/29 12:15,305.4284,20793,33,2,82
2024/8/29 12:30,309.459,21234,33,2,82
2024/8/29 12:45,314.27,21382,33.5,2,41
2024/8/29 13:00,332.6773,21076,34,2,0
2024/8/29 13:15,331.7814,21280,33.5,2.5,40.5
2024/8/29 13:30,348.7164,21513,33,3,81
2024/8/29 13:45,327.9799,22084,33.5,2.5,81
2024/8/29 14:00,334.6463,21070,34,2,81
2024/8/29 14:15,338.7955,20828,34.5,2,81
2024/8/29 14:30,332.2354,20614,35,2,81
2024/8/29 14:45,331.1292,20708,34.5,2,81
2024/8/29 15:00,335.4187,21404,34,2,81
2024/8/29 15:15,302.5479,21484,34,2,89.5
2024/8/29 15:30,321.3939,21852,34,2,98
2024/8/29 15:45,312.2439,21459,31.5,2,98
2024/8/29 16:00,342.4977,20840,29,2,98
2024/8/29 16:15,366.4981,20736,29.5,2.5,98
2024/8/29 16:30,367.7217,20626,30,3,98
2024/8/29 16:45,375.6362,21342,30,4,98
2024/8/29 17:00,352.9367,21586,30,5,98
2024/8/29 17:15,362.0779,22482,28.5,5.5,98
2024/8/29 17:30,356.5449,24134,27,6,98
2024/8/29 17:45,348.7548,24151,26.5,6,96.5
2024/8/29 18:00,340.1385,23580,26,6,95
2024/8/29 18:15,344.0392,22498,26.5,7.5,95
2024/8/29 18:30,346.1508,22501,27,9,95
2024/8/29 18:45,350.2515,23268,26,10.5,95.5
2024/8/29 19:00,363.2923,23453,25,12,96
2024/8/29 19:15,377.1611,24218,25,6.5,96
2024/8/29 19:30,375.394,24698,25,1,96
2024/8/29 19:45,364.9311,24665,25,1.5,83
2024/8/29 20:00,358.5116,24658,25,2,70
2024/8/29 20:15,389.2352,25460,25,1.5,70
2024/8/29 20:30,376.9233,25847,25,1,70
2024/8/29 20:45,414.6567,25655,25,1.5,75.5
2024/8/29 21:00,309.7142,26018,25,2,81
2024/8/29 21:15,370.489,26081,25,2.5,81
2024/8/29 21:30,481.9058,26005,25,3,81
2024/8/29 21:45,364.0937,25619,25,3,40.5
2024/8/29 22:00,359.6913,26399,25,3,0
2024/8/29 22:15,536.1079,26075,25.5,2,0
2024/8/29 22:30,531.7511,26400,26,1,0
2024/8/29 22:45,448.6883,25489,26,1,0
2024/8/29 23:00,350.9985,24849,26,1,0
2024/8/29 23:15,342.325,25381,26,1,0
2024/8/29 23:30,335.5221,24374,26,1,0
2024/8/29 23:45,344.3445,23358,26,1.5,0
2024/8/30 0:00,340.1236,67895,26,2,0
2024/8/30 0:15,390.4325,72976,26,1,0
2024/8/30 0:30,384.0423,72780,26,0,0
2024/8/30 0:45,350.6686,72299,26,0.5,0
2024/8/30 1:00,401.3825,70433,26,1,0
2024/8/30 1:15,380.2149,69569,26,1.5,0
2024/8/30 1:30,394.7214,68402,26,2,0
2024/8/30 1:45,369.714,67800,26,2,0
2024/8/30 2:00,364.2085,66637,26,2,0
2024/8/30 2:15,359.153,65363,26,1.5,17.5
2024/8/30 2:30,349.4825,64599,26,1,35
2024/8/30 2:45,345.1853,64143,26,1,35
2024/8/30 3:00,347.4821,62762,26,1,35
2024/8/30 3:15,338.9193,62300,26,1,58.5
2024/8/30 3:30,341.651,61278,26,1,82
2024/8/30 3:45,328.3274,60811,26,1.5,82
2024/8/30 4:00,331.4396,59313,26,2,82
2024/8/30 4:15,325.0313,58610,26,2,82
2024/8/30 4:30,336.8252,58121,26,2,82
2024/8/30 4:45,335.5759,57482,26,2,82
2024/8/30 5:00,512.7595,56461,26,2,82
2024/8/30 5:15,329.7152,55998,26,2,82
2024/8/30 5:30,329.2209,55251,26,2,82
2024/8/30 5:45,330.1446,55422,26,2,82
2024/8/30 6:00,330.1446,55951,26,2,82
2024/8/30 6:15,334.1555,56475,26,2,82
2024/8/30 6:30,334.1555,56406,26,2,82
2024/8/30 6:45,330.1446,55393,26,1.5,82
2024/8/30 7:00,329.9901,53145,26,1,82
2024/8/30 7:15,319.9941,51959,26,1.5,82
2024/8/30 7:30,568.3511,51704,26,2,82
2024/8/30 7:45,322.4229,51593,26.5,2,82
2024/8/30 8:00,344.585,53929,27,2,82
2024/8/30 8:15,329.6071,57653,27,2,82
2024/8/30 8:30,304.5963,58486,27,2,82
2024/8/30 8:45,319.8126,60548,28,2,59
2024/8/30 9:00,316.8624,62407,29,2,36
2024/8/30 9:15,312.9519,64228,29,2,28.5
2024/8/30 9:30,314.3211,65190,29,2,21
2024/8/30 9:45,307.8258,65651,29.5,2,21
2024/8/30 10:00,311.8044,65429,30,2,21
2024/8/30 10:15,304.1584,65270,30,2,28
2024/8/30 10:30,304.4248,65475,30,2,35
2024/8/30 10:45,304.1662,65858,31,2,38
2024/8/30 11:00,303.5065,66141,32,2,41
2024/8/30 11:15,303.9602,66800,32,2,61.5
2024/8/30 11:30,295.5886,67102,32,2,82
2024/8/30 11:45,289.1521,65725,32,2,82
2024/8/30 12:00,273.1626,58915,32,2,82
2024/8/30 12:15,303.599,60145,32,2,82
2024/8/30 12:30,294.2211,62322,32,2,82
2024/8/30 12:45,292.836,63571,32.5,1.5,81.5
2024/8/30 13:00,318.0257,64702,33,1,81
2024/8/30 13:15,299.7645,66612,34,1.5,81.5
2024/8/30 13:30,313.4696,66885,35,2,82
2024/8/30 13:45,343.0451,69213,35.5,2,82
2024/8/30 14:00,300.0666,68572,36,2,82
2024/8/30 14:15,290.0554,68596,35.5,2.5,82
2024/8/30 14:30,289.0174,68656,35,3,82
2024/8/30 14:45,294.2266,69418,35,3,82
2024/8/30 15:00,288.784,69344,35,3,82
2024/8/30 15:15,295.5628,68374,35.5,2,59
2024/8/30 15:30,294.1244,68774,36,1,36
2024/8/30 15:45,299.9832,68384,36,1,36
2024/8/30 16:00,299.5068,68644,36,1,36
2024/8/30 16:15,311.1287,69371,35.5,1.5,36
2024/8/30 16:30,319.2683,70774,35,2,36
2024/8/30 16:45,330.6862,71342,35,2,36
2024/8/30 17:00,324.5701,71204,35,2,36
2024/8/30 17:15,283.8171,71274,35,2.5,36
2024/8/30 17:30,324.4638,70089,35,3,36
2024/8/30 17:45,326.2098,69857,34.5,3.5,36
2024/8/30 18:00,330.6558,68750,34,4,36
2024/8/30 18:15,333.3118,69811,33.5,3.5,36
2024/8/30 18:30,327.8556,70659,33,3,36
2024/8/30 18:45,333.7368,72977,32.5,4,36
2024/8/30 19:00,333.6677,72479,32,5,36
2024/8/30 19:15,340.6248,73260,32,4.5,36
2024/8/30 19:30,338.8974,72826,32,4,36
2024/8/30 19:45,327.6126,73079,32,4,18
2024/8/30 20:00,325.5626,72392,32,4,0
2024/8/30 20:15,329.0664,72803,31.5,3.5,0
2024/8/30 20:30,330.7048,73077,31,3,0
2024/8/30 20:45,326.3651,73467,31,2.5,0
2024/8/30 21:00,339.4544,73409,31,2,0
2024/8/30 21:15,352.5097,73408,31,2,0
2024/8/30 21:30,354.1802,73877,31,2,0
2024/8/30 21:45,340.578,73832,31,2,0
2024/8/30 22:00,345.9858,73119,31,2,0
2024/8/30 22:15,354.2913,74297,30.5,2,0
2024/8/30 22:30,341.4924,74652,30,2,0
2024/8/30 22:45,335.193,74580,30,2.5,0
2024/8/30 23:00,330.0939,73593,30,3,0
2024/8/30 23:15,326.1621,72079,30,2.5,0
2024/8/30 23:30,330.8332,70604,30,2,0
2024/8/30 23:45,308.8249,68856,30,2,0
2024/8/31 0:00,292,65638,30,2,0
2024/8/31 0:15,437.5515,69470,30,2,0
2024/8/31 0:30,360.0927,68505,30,2,0
2024/8/31 0:45,351.6968,68885,30,2,0
2024/8/31 1:00,351.6102,67458,30,2,0
2024/8/31 1:15,341.9557,65676,30,2,0
2024/8/31 1:30,341.8649,66971,30,2,0
2024/8/31 1:45,346.6926,66522,29.5,2,0
2024/8/31 2:00,335.9558,66440,29,2,0
2024/8/31 2:15,341.1107,65719,29,1.5,0
2024/8/31 2:30,341.0188,64557,29,1,0
2024/8/31 2:45,330.7842,63538,28.5,2,0
2024/8/31 3:00,335.6121,62337,28,3,0
2024/8/31 3:15,332.0737,61185,28,2.5,0
2024/8/31 3:30,330.0691,60664,28,2,0
2024/8/31 3:45,325.2736,59731,28,2.5,0
2024/8/31 4:00,306.7021,58737,28,3,0
2024/8/31 4:15,310.046,57630,28,3,0
2024/8/31 4:30,300.0344,56904,28,3,0
2024/8/31 4:45,296.4807,56013,28,2.5,0
2024/8/31 5:00,300.0344,55532,28,2,0
2024/8/31 5:15,298.5989,55032,28,2,0
2024/8/31 5:30,294.1861,54670,28,2,0
2024/8/31 5:45,300.0228,54440,28,2,0
2024/8/31 6:00,296.2184,54021,28,2,0
2024/8/31 6:15,298.0217,53975,28,2,0
2024/8/31 6:30,298.0174,53963,28,2,0
2024/8/31 6:45,300.0193,54257,28.5,2,0
2024/8/31 7:00,292.0114,54109,29,2,0
2024/8/31 7:15,296.2167,53199,29,2.5,0
2024/8/31 7:30,283,52477,29,3,0
2024/8/31 7:45,280,53146,29.5,2.5,0
2024/8/31 8:00,278.5114,54039,30,2,0
2024/8/31 8:15,105.8441,55790,30,2,0
2024/8/31 8:30,180.0527,56375,30,2,0
2024/8/31 8:45,243.2447,58220,30.5,2,0
2024/8/31 9:00,0,58339,31,2,0
2024/8/31 9:15,143.7793,58722,32,1.5,0
2024/8/31 9:30,0,60078,33,1,0
2024/8/31 9:45,38.1354,60261,32.5,2.5,10.5
2024/8/31 10:00,0,59961,32,4,21
2024/8/31 10:15,0,59956,32.5,3.5,21
2024/8/31 10:30,3.6751,60613,33,3,21
2024/8/31 10:45,4.3288,60861,33,3,31
2024/8/31 11:00,5.7996,61335,33,3,41
2024/8/31 11:15,2.6606,61450,33.5,3,41
2024/8/31 11:30,201.4778,61976,34,3,41
2024/8/31 11:45,4.3308,60003,34,2.5,41
2024/8/31 12:00,16.8587,55988,34,2,41
2024/8/31 12:15,301.783,58255,34.5,2,41
2024/8/31 12:30,303.5513,60530,35,2,41
2024/8/31 12:45,280.9738,62352,34.5,2,38.5
2024/8/31 13:00,284.9557,64252,34,2,36
2024/8/31 13:15,285.9447,65992,35,2.5,36
2024/8/31 13:30,294.6266,66001,36,3,36
2024/8/31 13:45,322.1218,67713,36.5,3,36
2024/8/31 14:00,300.0411,68542,37,3,36
2024/8/31 14:15,285.1164,69764,36,3.5,36
2024/8/31 14:30,302.7279,69612,35,4,36
2024/8/31 14:45,289.566,69448,35,4.5,36
2024/8/31 15:00,283.8202,68748,35,5,36
2024/8/31 15:15,278.5554,68366,35,5.5,36
2024/8/31 15:30,283.6424,67839,35,6,36
