时间,电价(元/kWh),负荷(kW),温度(℃),风速(m/s),云量(%)
2022/9/24 18:15,618.5961,61495,31,3,0
2022/9/24 18:30,687.4098,61857,31,3,0
2022/9/24 18:45,1082.144,61354,30.5,3,0
2022/9/24 19:00,733.8039,61445,30,3,0
2022/9/24 19:15,799.6539,62286,30,3,0
2022/9/24 19:30,697.4271,62183,30,3,0
2022/9/24 19:45,688.1265,61503,30,2.5,0
2022/9/24 20:00,731.8069,61466,30,2,0
2022/9/24 20:15,678.0833,61396,30,2,0
2022/9/24 20:30,650.0693,61908,30,2,0
2022/9/24 20:45,631.4583,61938,30,2,0
2022/9/24 21:00,627.5858,61188,30,2,0
2022/9/24 21:15,626.5422,61416,30,2,0
2022/9/24 21:30,598.716,62023,30,2,0
2022/9/24 21:45,638.6124,62123,29.5,1.5,0
2022/9/24 22:00,585.3419,62398,29,1,0
2022/9/24 22:15,597.4556,62846,29.5,1,0
2022/9/24 22:30,601.4739,62529,30,1,0
2022/9/24 22:45,608.7384,63056,29.5,1.5,0
2022/9/24 23:00,573.7671,62154,29,2,0
2022/9/24 23:15,558.2328,60989,29,2,0
2022/9/24 23:30,535.4521,60021,29,2,0
2022/9/24 23:45,544.0595,59333,28.5,2,0
2022/9/25 0:00,621.1426,54667,28,2,0
2022/9/25 0:15,786.6955,56056,28,2,0
2022/9/25 0:30,666.3921,57076,28,2,0
2022/9/25 0:45,690.5028,57340,28,2,0
2022/9/25 1:00,720.107,57329,28,2,0
2022/9/25 1:15,709.8334,57421,28,2,7.5
2022/9/25 1:30,752.4633,57887,28,2,15
2022/9/25 1:45,752.2312,57756,28,1.5,15
2022/9/25 2:00,669.1997,57463,28,1,15
2022/9/25 2:15,655.909,56491,27.5,1.5,15
2022/9/25 2:30,727.2341,56185,27,2,15
2022/9/25 2:45,652.7056,56336,27,2,15
2022/9/25 3:00,670.2624,55768,27,2,15
2022/9/25 3:15,632.1059,54851,26.5,2,15
2022/9/25 3:30,630.2056,54682,26,2,15
2022/9/25 3:45,615.7667,53632,26,2,15
2022/9/25 4:00,613.6532,54440,26,2,15
2022/9/25 4:15,595.4143,53706,26,2,15
2022/9/25 4:30,588.9775,53279,26,2,15
2022/9/25 4:45,585.4216,52689,26,2,15
2022/9/25 5:00,583.201,52675,26,2,15
2022/9/25 5:15,585.3151,52245,26,1.5,15
2022/9/25 5:30,568.8962,51963,26,1,15
2022/9/25 5:45,567.6325,52205,26,1.5,15
2022/9/25 6:00,563.804,52045,26,2,15
2022/9/25 6:15,585.7678,52227,26,2,15
2022/9/25 6:30,584.0603,52314,26,2,15
2022/9/25 6:45,589.3362,51373,26,2,7.5
2022/9/25 7:00,590.8468,51737,26,2,0
2022/9/25 7:15,570.7813,51555,26.5,2,0
2022/9/25 7:30,558.2617,50690,27,2,0
2022/9/25 7:45,534.5233,49410,27,2,0
2022/9/25 8:00,577.959,49325,27,2,0
2022/9/25 8:15,571.6819,48886,27.5,1.5,0
2022/9/25 8:30,604.1958,49345,28,1,0
2022/9/25 8:45,584.3336,49774,28.5,1.5,0
2022/9/25 9:00,575.7424,51304,29,2,0
2022/9/25 9:15,612.2098,52621,29.5,2.5,0
2022/9/25 9:30,611.6587,53745,30,3,0
2022/9/25 9:45,628.5971,55002,30.5,3.5,0
2022/9/25 10:00,626.5326,55230,31,4,0
2022/9/25 10:15,628.125,55304,31.5,4,0
2022/9/25 10:30,624.1914,55356,32,4,0
2022/9/25 10:45,627.27,56068,32,3,0
2022/9/25 11:00,630.0756,56416,32,2,0
2022/9/25 11:15,653.6829,56865,32.5,3,0
2022/9/25 11:30,623.1708,55835,33,4,0
2022/9/25 11:45,598.402,56132,33,3.5,0
2022/9/25 12:00,527.183,52560,33,3,0
2022/9/25 12:15,568.7144,52529,33,2.5,0
2022/9/25 12:30,561.2661,53337,33,2,0
2022/9/25 12:45,571.2566,54300,33.5,2,10
2022/9/25 13:00,581.0565,54930,34,2,20
2022/9/25 13:15,675.0773,56096,34.5,2,28.5
2022/9/25 13:30,686.272,56448,35,2,37
2022/9/25 13:45,719.2918,57066,35,2,37
2022/9/25 14:00,718.6341,57307,35,2,37
2022/9/25 14:15,724.0787,57425,34.5,2.5,37
2022/9/25 14:30,716.8684,57694,34,3,37
2022/9/25 14:45,719.2744,57718,34,2.5,37
2022/9/25 15:00,722.2898,57434,34,2,37
2022/9/25 15:15,714.1169,57682,34,1.5,37
2022/9/25 15:30,731.3832,57209,34,1,37
2022/9/25 15:45,741.3832,57528,33.5,2,59
2022/9/25 16:00,741.6165,57217,33,3,81
2022/9/25 16:15,744.7596,57514,33,2.5,81
2022/9/25 16:30,1095.1561,57417,33,2,81
2022/9/25 16:45,893.8075,57571,33,2.5,81
2022/9/25 17:00,852.5383,57426,33,3,81
2022/9/25 17:15,1239.9253,57831,33,2.5,81
2022/9/25 17:30,819.781,58024,33,2,81
2022/9/25 17:45,1240.578,58159,32.5,2,40.5
2022/9/25 18:00,899.9043,57807,32,2,0
2022/9/25 18:15,889.9139,58027,32,2,0
2022/9/25 18:30,802.7579,57670,32,2,0
2022/9/25 18:45,889.9139,57824,31.5,2,0
2022/9/25 19:00,1239.8297,58023,31,2,0
2022/9/25 19:15,1239.7914,58396,31,1.5,0
2022/9/25 19:30,1184.9299,58740,31,1,0
2022/9/25 19:45,899.7703,58345,31,1,0
2022/9/25 20:00,1239.4076,58082,31,1,0
2022/9/25 20:15,1239.4076,58564,31,1,0
2022/9/25 20:30,1239.6235,58841,31,1,0
2022/9/25 20:45,1239.6809,58968,30.5,1,0
2022/9/25 21:00,1000.6412,58667,30,1,0
2022/9/25 21:15,1184.1364,59075,30,1.5,0
2022/9/25 21:30,1238.3582,59438,30,2,0
2022/9/25 21:45,1239.6235,59133,29.5,2,0
2022/9/25 22:00,953.6577,59009,29,2,0
2022/9/25 22:15,1238.3582,59148,29,2,0
2022/9/25 22:30,592.981,58587,29,2,0
2022/9/25 22:45,702.5455,58484,29,1.5,0
2022/9/25 23:00,652.7609,58025,29,1,0
2022/9/25 23:15,692.5886,58317,28.5,1.5,0
2022/9/25 23:30,560.0903,58725,28,2,0
2022/9/25 23:45,629.9331,57084,28,2,0
2022/9/26 0:00,624.957,54000,28,2,0
2022/9/26 0:15,749.8374,56432,28,1.5,0
2022/9/26 0:30,999.3111,56206,28,1,0
2022/9/26 0:45,791.5834,55468,27.5,1.5,0
2022/9/26 1:00,698.9252,55458,27,2,0
2022/9/26 1:15,741.9433,54917,27,2,0
2022/9/26 1:30,669.6324,54855,27,2,0
2022/9/26 1:45,699.2795,54835,27,2,0
2022/9/26 2:00,713.1051,54627,27,2,0
2022/9/26 2:15,700.0481,54024,27,2,0
2022/9/26 2:30,715.4105,53554,27,2,0
2022/9/26 2:45,687.9251,53408,27,2.5,0
2022/9/26 3:00,667.7828,53239,27,3,0
2022/9/26 3:15,652.496,52384,27,3,0
2022/9/26 3:30,641.7964,51616,27,3,0
2022/9/26 3:45,645.266,50460,27,3,0
2022/9/26 4:00,622.725,50244,27,3,0
2022/9/26 4:15,621.6882,49763,27,3,0
2022/9/26 4:30,623.3457,49927,27,3,0
2022/9/26 4:45,618.7953,49915,26.5,3,0
2022/9/26 5:00,574.7979,50202,26,3,0
2022/9/26 5:15,598.6069,50372,25.5,2.5,0
2022/9/26 5:30,589.5941,50125,25,2,0
2022/9/26 5:45,608.2526,50292,25.5,2,0
2022/9/26 6:00,618.5386,50086,26,2,0
2022/9/26 6:15,638.5009,50758,26,2,0
2022/9/26 6:30,648.4917,51091,26,2,0
2022/9/26 6:45,638.5013,50787,26,2,0
2022/9/26 7:00,643.5758,51502,26,2,0
2022/9/26 7:15,648.4917,51859,26.5,1.5,0
2022/9/26 7:30,628.8626,50747,27,1,0
2022/9/26 7:45,639.9427,50824,27.5,1.5,0
2022/9/26 8:00,799.4738,53163,28,2,0
2022/9/26 8:15,699.8087,56543,28.5,2,0
2022/9/26 8:30,809.6555,59177,29,2,0
2022/9/26 8:45,999.0143,60963,29.5,2,0
2022/9/26 9:00,1238.0957,61645,30,2,0
2022/9/26 9:15,1129.4938,62406,30.5,2.5,0
2022/9/26 9:30,1238.4403,63875,31,3,0
2022/9/26 9:45,1239.6191,64188,31.5,3.5,0
2022/9/26 10:00,914.8068,64015,32,4,0
2022/9/26 10:15,1096.7456,64122,32.5,4,0
2022/9/26 10:30,1026.7176,64402,33,4,0
2022/9/26 10:45,895.6819,64296,33,4,0
2022/9/26 11:00,727.0126,64337,33,4,0
2022/9/26 11:15,782.3654,64227,33,4,0
2022/9/26 11:30,634.6478,62686,33,4,0
2022/9/26 11:45,559.6711,61920,33.5,3.5,0
2022/9/26 12:00,498.243,59185,34,3,0
2022/9/26 12:15,577.7844,60066,34.5,3.5,0
2022/9/26 12:30,699.5401,61908,35,4,0
2022/9/26 12:45,615.5891,62350,35,3,0
2022/9/26 13:00,599.21,63001,35,2,0
2022/9/26 13:15,647.668,63757,35,3,0
2022/9/26 13:30,661.3065,63774,35,4,0
2022/9/26 13:45,760.1142,66128,35,3,0
2022/9/26 14:00,680.4457,66355,35,2,0
2022/9/26 14:15,662.8046,66389,35,3,0
2022/9/26 14:30,860.8562,66366,35,4,0
2022/9/26 14:45,707.8752,66387,35.5,3,10
2022/9/26 15:00,747.7833,66054,36,2,20
2022/9/26 15:15,756.0421,66486,35,2.5,20
2022/9/26 15:30,732.8862,66334,34,3,20
2022/9/26 15:45,777.7532,66392,34.5,2.5,20
2022/9/26 16:00,730.617,66406,35,2,20
2022/9/26 16:15,746.4285,65873,35,3,20
2022/9/26 16:30,730.4384,66249,35,4,20
2022/9/26 16:45,859.5886,66151,34.5,4.5,10
2022/9/26 17:00,768.7246,65932,34,5,0
2022/9/26 17:15,954.9522,66478,34,4.5,0
2022/9/26 17:30,1153.9283,66045,34,4,0
2022/9/26 17:45,799.7896,66057,33.5,4,0
2022/9/26 18:00,716.869,65370,33,4,0
2022/9/26 18:15,1238.6221,65982,33,4,0
2022/9/26 18:30,1183.2345,65968,33,4,0
2022/9/26 18:45,1239.4623,66223,33,3.5,0
2022/9/26 19:00,1240.0947,66047,33,3,0
2022/9/26 19:15,1009.7972,66278,32.5,2.5,0
2022/9/26 19:30,1057.1341,66255,32,2,0
2022/9/26 19:45,1018.89,65777,32,2,0
2022/9/26 20:00,998.9283,65013,32,2,0
2022/9/26 20:15,1238.7752,65337,31.5,1.5,0
2022/9/26 20:30,1237.78,64833,31,1,0
2022/9/26 20:45,1238.8326,64774,30.5,1.5,0
2022/9/26 21:00,1239.4651,64580,30,2,0
2022/9/26 21:15,1239.4651,64161,30,2,0
2022/9/26 21:30,1239.4651,63927,30,2,0
2022/9/26 21:45,1239.4651,63415,29.5,2,0
2022/9/26 22:00,1239.4651,63212,29,2,0
2022/9/26 22:15,1238.4689,62959,29.5,1.5,0
2022/9/26 22:30,1140.6124,63103,30,1,0
2022/9/26 22:45,1099.3125,62562,30,1.5,0
2022/9/26 23:00,705.6417,60817,30,2,0
2022/9/26 23:15,643.4847,59513,29.5,2,0
2022/9/26 23:30,615.7549,57928,29,2,0
2022/9/26 23:45,594.8524,56686,28.5,2,0
2022/9/27 0:00,1239.2797,56795,28,2,0
2022/9/27 0:15,1228.6198,59251,28,1.5,0
2022/9/27 0:30,1234.0518,59210,28,1,0
2022/9/27 0:45,1140.1793,58585,28,1.5,0
2022/9/27 1:00,1233.516,58068,28,2,0
2022/9/27 1:15,1232.4108,57902,28,2.5,0
2022/9/27 1:30,1233.138,57632,28,3,0
2022/9/27 1:45,1140.8726,57444,28,3,0
2022/9/27 2:00,1229.4478,57441,28,3,0
2022/9/27 2:15,1088.4056,56483,28,3,0
2022/9/27 2:30,1137.8338,56346,28,3,0
2022/9/27 2:45,818.1483,56081,27.5,3,0
2022/9/27 3:00,790.0139,55615,27,3,0
2022/9/27 3:15,723.7665,56346,27,2.5,0
2022/9/27 3:30,660,55849,27,2,0
2022/9/27 3:45,650,55016,27,2,0
2022/9/27 4:00,650,53417,27,2,0
2022/9/27 4:15,600,52603,26.5,2,0
2022/9/27 4:30,590,51873,26,2,0
2022/9/27 4:45,590,51291,26.5,2,0
2022/9/27 5:00,570,51032,27,2,0
2022/9/27 5:15,573,50930,26.5,2,0
2022/9/27 5:30,570,50909,26,2,0
2022/9/27 5:45,570,50872,26,2.5,0
2022/9/27 6:00,650,50701,26,3,0
2022/9/27 6:15,640,52300,26,2.5,0
2022/9/27 6:30,649.2322,52663,26,2,0
2022/9/27 6:45,660,52725,26,2,0
2022/9/27 7:00,648.7297,52558,26,2,0
2022/9/27 7:15,645.0738,52001,26.5,2,0
2022/9/27 7:30,643.6846,51160,27,2,0
2022/9/27 7:45,642.8301,51087,27.5,2,0
2022/9/27 8:00,1406.6879,55017,28,2,0
2022/9/27 8:15,712.7817,58432,28.5,2,0
2022/9/27 8:30,990.2735,59984,29,2,0
2022/9/27 8:45,1227.5356,61615,29.5,3,0
2022/9/27 9:00,1235.1185,62380,30,4,0
2022/9/27 9:15,1490.212,63269,30.5,4,0
2022/9/27 9:30,1297.0398,63569,31,4,0
2022/9/27 9:45,1304.0134,63727,31.5,4,0
2022/9/27 10:00,1317.5793,63145,32,4,0
2022/9/27 10:15,1310.6574,63171,32,4,0
2022/9/27 10:30,1490.2243,63909,32,4,0
2022/9/27 10:45,1317.5938,64312,32.5,3.5,0
2022/9/27 11:00,1488.083,64194,33,3,0
2022/9/27 11:15,1340.6751,64230,33,3,0
2022/9/27 11:30,1057.0914,63162,33,3,0
2022/9/27 11:45,705.0686,63457,34,4.5,18
2022/9/27 12:00,474.5241,58419,35,6,36
2022/9/27 12:15,691.5331,59634,35,6.5,36
2022/9/27 12:30,938.935,62343,35,7,36
2022/9/27 12:45,1289.4965,63292,35,6,36
2022/9/27 13:00,1232.132,63287,35,5,36
2022/9/27 13:15,1221.4153,64277,34.5,5,36
2022/9/27 13:30,1227.4885,63470,34,5,36
2022/9/27 13:45,1218.381,66140,34.5,5,36
2022/9/27 14:00,1221.7217,65155,35,5,36
2022/9/27 14:15,1223.3492,65815,35,4.5,36
2022/9/27 14:30,1230.2482,65544,35,4,36
2022/9/27 14:45,1289.5225,65386,34.5,4,36
2022/9/27 15:00,1295.0087,64940,34,4,36
2022/9/27 15:15,1234.9322,65146,34,3.5,36
2022/9/27 15:30,1234.3477,65466,34,3,36
2022/9/27 15:45,1235.4432,65734,34,3.5,36
2022/9/27 16:00,1258.3757,65826,34,4,36
2022/9/27 16:15,1495.1959,65728,34,4,36
2022/9/27 16:30,1305.6734,65600,34,4,36
2022/9/27 16:45,1495.6646,66422,34,4,36
2022/9/27 17:00,1183.6606,65560,34,4,36
2022/9/27 17:15,1235.7025,66788,33.5,4,18
2022/9/27 17:30,737.6296,65613,33,4,0
2022/9/27 17:45,887.8367,65798,33,4,0
2022/9/27 18:00,847.9898,65536,33,4,0
2022/9/27 18:15,1237.0569,66810,32.5,3.5,0
2022/9/27 18:30,1492.6569,66781,32,3,0
2022/9/27 18:45,1313.8934,67344,32,3,0
2022/9/27 19:00,1220.1665,67066,32,3,0
2022/9/27 19:15,1499.7321,68601,31.5,3,0
2022/9/27 19:30,1203.8663,68110,31,3,0
2022/9/27 19:45,1236.5703,67140,31,3,0
2022/9/27 20:00,1237.2246,66483,31,3,0
2022/9/27 20:15,1228.3002,67358,31,3,0
2022/9/27 20:30,1237.3606,67530,31,3,0
2022/9/27 20:45,1237.3606,68122,31,2.5,0
2022/9/27 21:00,1236.4706,67456,31,2,0
2022/9/27 21:15,1250.3977,67789,30.5,2,0
2022/9/27 21:30,1388.8523,67275,30,2,0
2022/9/27 21:45,1390.7822,67101,30,2,0
2022/9/27 22:00,1498.3167,66109,30,2,0
2022/9/27 22:15,1470.841,65453,30,1.5,0
2022/9/27 22:30,1279.4594,64048,30,1,0
2022/9/27 22:45,1243.6604,62062,29.5,1.5,0
2022/9/27 23:00,1233.1582,59292,29,2,0
2022/9/27 23:15,795.8438,57013,29,1.5,0
2022/9/27 23:30,691.5549,55208,29,1,0
2022/9/27 23:45,645.8382,53828,29,1.5,0
2022/9/28 0:00,611.3118,54927,29,2,0
2022/9/28 0:15,1215.7305,58564,29,2.5,0
2022/9/28 0:30,1092.6321,58273,29,3,0
2022/9/28 0:45,1075.3286,58248,29,2.5,0
2022/9/28 1:00,1227.582,58313,29,2,0
2022/9/28 1:15,1169.9738,56323,29,2,0
2022/9/28 1:30,876.1215,55766,29,2,0
2022/9/28 1:45,738.0323,54966,29,2,0
2022/9/28 2:00,1221.2941,54457,29,2,0
2022/9/28 2:15,738.2912,53366,29,2,0
2022/9/28 2:30,745.4129,52840,29,2,0
2022/9/28 2:45,612.7813,52454,29,2,0
2022/9/28 3:00,625.7093,52129,29,2,0
2022/9/28 3:15,608.1065,52621,29,2,0
2022/9/28 3:30,623.2649,52511,29,2,0
2022/9/28 3:45,610.7111,51863,29,2.5,0
2022/9/28 4:00,607.1358,50891,29,3,0
2022/9/28 4:15,614.5772,50367,29,3,0
2022/9/28 4:30,595.8768,49791,29,3,0
2022/9/28 4:45,573.2418,49519,28.5,3.5,0
2022/9/28 5:00,578.3152,49116,28,4,0
2022/9/28 5:15,592.41,49100,28,3.5,0
2022/9/28 5:30,580.8043,48921,28,3,0
2022/9/28 5:45,587.6963,49129,28,3,0
2022/9/28 6:00,589.8371,49412,28,3,0
2022/9/28 6:15,595.5403,50092,28,3,0
2022/9/28 6:30,621.5434,51160,28,3,0
2022/9/28 6:45,624.8657,51604,28,3,0
2022/9/28 7:00,618.8642,51825,28,3,0
2022/9/28 7:15,641.3937,51424,28,3.5,0
2022/9/28 7:30,590.2657,50564,28,4,0
2022/9/28 7:45,564.1295,51136,28,3.5,0
2022/9/28 8:00,634.141,54404,28,3,0
2022/9/28 8:15,840.7666,56346,28.5,3,0
2022/9/28 8:30,1061.098,58664,29,3,0
2022/9/28 8:45,1064.348,59021,29.5,3.5,0
2022/9/28 9:00,1161.3181,59916,30,4,0
2022/9/28 9:15,1159.7697,59787,30,3.5,0
2022/9/28 9:30,1271.155,60830,30,3,0
2022/9/28 9:45,1308.4187,61818,30.5,3,0
2022/9/28 10:00,1279.4495,61318,31,3,0
2022/9/28 10:15,1289.7625,61985,31,2.5,0
2022/9/28 10:30,1293.0435,62241,31,2,0
2022/9/28 10:45,1485.129,63045,31.5,2,0
2022/9/28 11:00,1335.2958,62887,32,2,0
2022/9/28 11:15,1335.2578,63247,32.5,2.5,0
2022/9/28 11:30,1113.8474,63003,33,3,0
2022/9/28 11:45,673.4913,62142,33,3,0
2022/9/28 12:00,479.2951,57867,33,3,0
2022/9/28 12:15,619.7874,59098,33.5,2.5,10.5
2022/9/28 12:30,1167.5461,61419,34,2,21
2022/9/28 12:45,1213.9255,62138,33.5,2.5,28.5
2022/9/28 13:00,1151.069,62735,33,3,36
2022/9/28 13:15,1183.6142,63491,34,2.5,36
2022/9/28 13:30,1194.1069,62389,35,2,36
2022/9/28 13:45,1237.433,64916,34.5,2,59
2022/9/28 14:00,1275.0587,64281,34,2,82
2022/9/28 14:15,1288.3175,64881,35,3,82
2022/9/28 14:30,1119.7518,64335,36,4,82
2022/9/28 14:45,1302.5992,64090,35.5,4.5,82
2022/9/28 15:00,1306.6303,63356,35,5,82
2022/9/28 15:15,1300.5627,63422,35.5,5,59
2022/9/28 15:30,1286.3796,63433,36,5,36
2022/9/28 15:45,1271.5575,63440,35.5,4.5,36
2022/9/28 16:00,1235.9111,63461,35,4,36
2022/9/28 16:15,1235.6613,64467,35,4,28.5
2022/9/28 16:30,1475.909,64772,35,4,21
2022/9/28 16:45,1237.2009,65110,34,4,21
2022/9/28 17:00,1234.9072,64917,33,4,21
2022/9/28 17:15,1225.8425,64741,33,3.5,21
2022/9/28 17:30,1182.0485,64756,33,3,21
2022/9/28 17:45,1226.8412,64040,33,3,21
2022/9/28 18:00,1171.2816,63466,33,3,21
2022/9/28 18:15,1216.4969,64802,32.5,2.5,21
2022/9/28 18:30,1430.2997,65822,32,2,21
2022/9/28 18:45,1137.2902,64983,32,2,21
2022/9/28 19:00,1185.1364,65019,32,2,21
2022/9/28 19:15,1285.6902,65633,31.5,2,21
2022/9/28 19:30,1285.757,65168,31,2,21
2022/9/28 19:45,1286.3633,64797,31,2,21
2022/9/28 20:00,1235.8627,64678,31,2,21
2022/9/28 20:15,1229.4976,65685,30.5,2,10.5
2022/9/28 20:30,1198.0913,65935,30,2,0
2022/9/28 20:45,1237.2574,66180,30,2,0
2022/9/28 21:00,1228.6432,65353,30,2,0
2022/9/28 21:15,1227.4998,65190,30,2,0
2022/9/28 21:30,1222.2679,65046,30,2,0
2022/9/28 21:45,1235.6338,65060,30,2.5,0
2022/9/28 22:00,1235.9389,64809,30,3,0
2022/9/28 22:15,1205.5493,64023,30,2.5,0
2022/9/28 22:30,1161.6165,63549,30,2,0
2022/9/28 22:45,794.0275,62557,29.5,2,0
2022/9/28 23:00,794.793,60930,29,2,0
2022/9/28 23:15,659.5981,59573,29,2.5,0
2022/9/28 23:30,624.7421,57665,29,3,0
2022/9/28 23:45,593.8633,56166,28.5,2.5,0
2022/9/29 0:00,734.8577,54160,28,2,0
2022/9/29 0:15,1239.8842,58169,28,2,0
2022/9/29 0:30,1239.7876,57774,28,2,0
2022/9/29 0:45,1123.621,57233,28,2,0
2022/9/29 1:00,1201.939,56910,28,2,0
2022/9/29 1:15,1108.6642,56036,28,2.5,0
2022/9/29 1:30,1106.2233,55399,28,3,0
2022/9/29 1:45,1041.1719,54693,28,2.5,0
2022/9/29 2:00,916.3951,54570,28,2,0
2022/9/29 2:15,896.4525,53111,28,2.5,0
2022/9/29 2:30,735.7806,52680,28,3,0
2022/9/29 2:45,701.3635,52389,28,3,0
2022/9/29 3:00,797.9248,52164,28,3,0
2022/9/29 3:15,703.0456,52707,28,3,19.5
2022/9/29 3:30,652.7585,52642,28,3,39
2022/9/29 3:45,632.0558,52328,28,3,37.5
2022/9/29 4:00,625.1222,51696,28,3,36
2022/9/29 4:15,627.9175,51183,27.5,2.5,36
2022/9/29 4:30,662.7519,50625,27,2,36
2022/9/29 4:45,582.0974,50351,27,2.5,36
2022/9/29 5:00,603.2407,49935,27,3,36
2022/9/29 5:15,579.1766,49913,26.5,3,28.5
2022/9/29 5:30,612.7629,49738,26,3,21
2022/9/29 5:45,595.0208,49942,26.5,3,21
2022/9/29 6:00,630.0226,50230,27,3,21
2022/9/29 6:15,659.6842,51329,27,3,21
2022/9/29 6:30,700.3349,51877,27,3,21
2022/9/29 6:45,660.3158,52401,27,3,21
2022/9/29 7:00,660.8038,53049,27,3,21
2022/9/29 7:15,640.7381,53212,27.5,3,21
2022/9/29 7:30,629.7703,52682,28,3,21
2022/9/29 7:45,690,51928,28,3.5,21
2022/9/29 8:00,1238.1062,54118,28,4,21
2022/9/29 8:15,1223.0769,58749,28,3.5,21
2022/9/29 8:30,1498.9346,61225,28,3,21
2022/9/29 8:45,1233.8676,61174,29,3.5,10.5
2022/9/29 9:00,1238.7244,61315,30,4,0
2022/9/29 9:15,1177.1767,61645,30,3.5,0
2022/9/29 9:30,1177.1298,61936,30,3,0
2022/9/29 9:45,1295.3752,63156,31.5,3.5,9
2022/9/29 10:00,1298.1098,62221,33,4,18
2022/9/29 10:15,1475.6819,62207,33,4,18
2022/9/29 10:30,1278.3162,63153,33,4,18
2022/9/29 10:45,1299.729,63969,33,3.5,27
2022/9/29 11:00,1190.6475,64236,33,3,36
2022/9/29 11:15,1230.1196,64400,33.5,4,36.5
2022/9/29 11:30,1228.6988,63053,34,5,37
2022/9/29 11:45,1227.1109,62888,33.5,4.5,60
2022/9/29 12:00,538.6426,58776,33,4,83
2022/9/29 12:15,1225.5035,59701,33.5,3,83
2022/9/29 12:30,1170.766,61879,34,2,83
2022/9/29 12:45,1316.6776,62326,33.5,2,83
2022/9/29 13:00,1392.8049,63435,33,2,83
2022/9/29 13:15,1482.1479,64699,33.5,2,83
2022/9/29 13:30,1376.8855,63347,34,2,83
2022/9/29 13:45,1482.0765,65492,34,3,83
2022/9/29 14:00,1117.3982,63634,34,4,83
2022/9/29 14:15,1298.7604,64962,34.5,4,83
2022/9/29 14:30,1252.8838,65097,35,4,83
2022/9/29 14:45,1299.8931,65262,35,3,83
2022/9/29 15:00,1481.8606,64513,35,2,83
2022/9/29 15:15,1305.5227,64560,35,2.5,83
2022/9/29 15:30,1240.0205,64551,35,3,83
2022/9/29 15:45,1286.1538,64588,34.5,3.5,83
2022/9/29 16:00,1471.025,65154,34,4,83
2022/9/29 16:15,1469.3534,65417,34,4,83
2022/9/29 16:30,1173.9707,65183,34,4,83
2022/9/29 16:45,1497.3877,65076,34,4,83
2022/9/29 17:00,1237.5918,64776,34,4,83
2022/9/29 17:15,1237.5917,65429,33.5,4,83
2022/9/29 17:30,1227.8222,65248,33,4,83
2022/9/29 17:45,1239.1676,65631,32.5,3.5,83
2022/9/29 18:00,908.8989,64727,32,3,83
2022/9/29 18:15,1239.1676,64264,32,3,82
2022/9/29 18:30,1239.1674,64413,32,3,81
2022/9/29 18:45,1243.2551,63698,32,2.5,59
2022/9/29 19:00,1243.0568,62936,32,2,37
2022/9/29 19:15,1243.0427,63668,31.5,3,37
2022/9/29 19:30,1243.3212,63601,31,4,37
2022/9/29 19:45,1184.2796,63136,31,3.5,37
2022/9/29 20:00,1061.4663,63098,31,3,37
2022/9/29 20:15,1149.7557,63291,31,3,37
2022/9/29 20:30,1228.6012,63770,31,3,37
2022/9/29 20:45,1140.6566,63458,31,3,37
2022/9/29 21:00,1177.4082,62898,31,3,37
2022/9/29 21:15,992.3518,63812,30.5,2.5,37
2022/9/29 21:30,911.3288,64114,30,2,37
2022/9/29 21:45,1038.9972,64039,30,2,37
2022/9/29 22:00,900.6574,63443,30,2,37
2022/9/29 22:15,1078.1744,63894,30,2,37
2022/9/29 22:30,1090.5559,63689,30,2,37
2022/9/29 22:45,1238.9059,62522,30,2,37
2022/9/29 23:00,812.2867,60510,30,2,37
2022/9/29 23:15,876.8867,59156,29.5,2.5,37
2022/9/29 23:30,740.5664,57541,29,3,37
2022/9/29 23:45,771.6371,55849,29,3,37
2022/9/30 0:00,875.7976,52668,29,3,37
2022/9/30 0:15,1096.3571,55995,29,3,37
2022/9/30 0:30,1071.7929,55832,29,3,37
2022/9/30 0:45,1240.0524,55320,28.5,2.5,18.5
2022/9/30 1:00,1316.0519,54748,28,2,0
2022/9/30 1:15,1243.8857,54525,28,3,0
2022/9/30 1:30,934.0422,54502,28,4,0
2022/9/30 1:45,846.8775,53656,28,3.5,0
2022/9/30 2:00,993.0049,53684,28,3,0
2022/9/30 2:15,948.0039,52881,28,3,0
2022/9/30 2:30,919.0971,53334,28,3,0
2022/9/30 2:45,683.7898,53247,27.5,3,0
2022/9/30 3:00,660,52581,27,3,0
2022/9/30 3:15,650.2459,52104,27,3,0
2022/9/30 3:30,602.212,51429,27,3,0
2022/9/30 3:45,574.8826,50869,27,3,0
2022/9/30 4:00,585,50515,27,3,0
2022/9/30 4:15,608.0183,50279,27,3,0
2022/9/30 4:30,562.9664,49546,27,3,0
2022/9/30 4:45,573.6232,49000,27,3,0
2022/9/30 5:00,580.2244,48803,27,3,0
2022/9/30 5:15,566,48622,27,3,0
2022/9/30 5:30,560.4942,48714,27,3,0
2022/9/30 5:45,559.3824,48745,27,2.5,0
2022/9/30 6:00,555.2832,48553,27,2,0
2022/9/30 6:15,568.9091,49935,27,2,0
2022/9/30 6:30,598.8517,51097,27,2,0
2022/9/30 6:45,603.5046,51272,27,2.5,0
2022/9/30 7:00,660,51671,27,3,0
2022/9/30 7:15,640.82,52222,27.5,3,9
2022/9/30 7:30,628.6976,51404,28,3,18
2022/9/30 7:45,648.756,52197,28,3,18
