day,period,price,load_MW,thermal_MW,wind_MW,solar_MW,hydro_MW,sdr
20260120,0,244.72448,5352.538229999999,2038.5382299999999,1314.0,0.0,2000.0,1.0000000000000002
20260120,1,246.56632,5252.855331789475,1895.276384421054,1357.578947368421,0.0,2000.0,1.0
20260120,2,244.32044,5153.172433578948,1752.014538842106,1401.157894736842,0.0,2000.0,1.0
20260120,3,854.88856,5141.828254847643,1697.091412742382,1444.736842105263,0.0,2000.0,1.0000000000000004
20260120,4,854.88856,5187.700831024931,1699.385041551247,1488.315789473684,0.0,2000.0,1.0
20260120,5,854.88856,5212.742382271467,1700.6371191135731,1512.105263157895,0.0,2000.0,1.0000000000000002
20260120,6,854.88856,5234.6592797783915,1701.732963988919,1532.926315789474,0.0,2000.0,1.0000000000000004
20260120,7,854.88856,5256.576177285319,1702.8288088642662,1553.7473684210531,0.0,2000.0,1.0
20260120,8,854.88856,5278.4930747922435,1703.924653739612,1574.568421052632,0.0,2000.0,1.0000000000000002
20260120,9,854.88856,5241.074792243766,1702.053739612188,1539.021052631579,0.0,2000.0,1.0000000000000004
20260120,10,854.88856,5182.714681440443,1699.135734072021,1483.578947368421,0.0,2000.0,0.9999999999999998
20260120,11,854.88856,5124.354570637117,1696.217728531856,1428.136842105263,0.0,2000.0,1.0000000000000004
20260120,12,854.88856,5065.994459833793,1693.29972299169,1372.694736842105,0.0,2000.0,1.0000000000000004
20260120,13,854.88856,5010.271468144043,1690.513573407203,1319.757894736842,0.0,2000.0,1.0000000000000004
20260120,14,854.88856,4956.243767313019,1687.812188365651,1268.431578947368,0.0,2000.0,1.0
20260120,15,854.88856,4902.216066481995,1685.1108033241,1217.105263157895,0.0,2000.0,1.0
20260120,16,854.88856,4848.188365650969,1682.409418282549,1165.7789473684209,0.0,2000.0,1.0000000000000002
20260120,17,854.88856,4794.526315789472,1679.726315789473,1114.8,0.0,2000.0,1.0000000000000002
20260120,18,854.88856,4741.263157894737,1677.063157894737,1064.2,0.0,2000.0,1.0
20260120,19,854.88856,4687.999999999999,1674.4,1013.5999999999999,0.0,2000.0,1.0000000000000002
20260120,20,854.88856,4634.736842105262,1671.736842105264,963.0000000000001,0.0,2000.0,1.0000000000000004
20260120,21,854.88856,4595.922437673129,1669.796121883656,926.1263157894737,0.0,2000.0,1.0000000000000002
20260120,22,854.88856,4584.199445983378,1669.2099722991688,914.9894736842103,0.0,2000.0,1.0000000000000002
20260120,23,854.88856,4572.476454293627,1668.623822714682,903.8526315789474,0.0,2000.0,1.0000000000000007
20260120,24,854.88856,4560.753462603877,1668.037673130194,892.7157894736843,0.0,2000.0,1.0000000000000002
20260120,25,854.88856,4554.95844875346,1667.747922437673,887.0526315789473,0.1578947368421044,2000.0,1.0000000000000007
20260120,26,244.32044,4609.972872315789,1707.993924947369,901.0947368421054,0.8842105263157894,2000.0,1.0000000000000002
20260120,27,244.32044,4676.428137789474,1759.680769368421,915.1368421052632,1.610526315789474,2000.0,1.0
20260120,28,244.72448,4742.883403263158,1811.367613789475,929.178947368421,2.336842105263157,2000.0,1.0000000000000002
20260120,29,246.16228,4818.006746842105,1872.985694210525,939.5157894736842,5.505263157894745,2000.0,0.9999999999999998
20260120,30,246.16228,4984.1449105263155,2038.8817526315802,910.9473684210527,34.31578947368426,2000.0,1.0000000000000004
20260120,31,239.603,5150.283074210527,2204.777811052633,882.3789473684211,63.126315789473665,2000.0,1.0
20260120,32,241.0408,5316.421237894739,2370.673869473686,853.8105263157894,91.93684210526317,2000.0,1.0
20260120,33,239.1989600000001,5482.5594015789475,2536.569927894739,825.2421052631579,120.7473684210527,2000.0,1.0000000000000004
20260120,34,237.35712,5616.914612210527,2669.525138526319,761.4736842105265,185.91578947368419,2000.0,1.0000000000000007
20260120,35,242.3002400000001,5749.825143157896,2800.983037894738,696.1052631578951,252.7368421052629,2000.0,1.0
20260120,36,232.414,5882.7356741052645,2932.4409372631612,630.7368421052631,319.5578947368423,2000.0,1.0000000000000002
20260120,37,239.1989600000001,6015.646205052631,3063.898836631581,565.3684210526318,386.3789473684209,2000.0,1.0000000000000004
20260120,38,239.1989600000001,6066.209993999998,3084.209994000001,524.2,457.79999999999967,2000.0,1.0000000000000004
20260120,39,239.1989600000001,6099.4376267368425,3081.121837263159,488.1263157894736,530.1894736842107,2000.0,1.0000000000000002
20260120,40,239.1989600000001,6132.665259473684,3078.033680526317,452.0526315789473,602.578947368421,2000.0,1.0000000000000002
20260120,41,239.1989600000001,6165.892892210527,3074.945523789475,415.9789473684212,674.9684210526315,2000.0,1.0000000000000002
20260120,42,239.88328,6187.563087473684,3107.7104558947367,361.5473684210524,718.3052631578948,2000.0,0.9999999999999999
20260120,43,240.99712,6204.176903842106,3156.161114368422,299.0842105263158,748.9315789473683,2000.0,1.0
20260120,44,241.0408,6220.790720210524,3204.6117728421073,236.62105263157912,779.5578947368421,2000.0,1.0000000000000007
20260120,45,242.88264,6237.404536578947,3253.0624313157923,174.15789473684188,810.184210526316,2000.0,1.0000000000000007
20260120,46,242.88264,6235.237517052631,3257.553306526317,167.38947368421051,810.2947368421054,2000.0,1.0000000000000002
20260120,47,242.11096,6218.623700684212,3228.228963842106,203.4631578947367,786.9315789473686,2000.0,0.9999999999999999
20260120,48,241.0408,6202.00988431579,3198.9046211578957,239.5368421052632,763.5684210526317,2000.0,1.0
20260120,49,241.0408,6185.396067947368,3169.580278473686,275.61052631578946,740.2052631578948,2000.0,1.0000000000000004
20260120,50,239.88328,6161.558853157895,3106.295695263158,330.736842105263,724.5263157894738,2000.0,0.9999999999999999
20260120,51,238.61656,6128.331220421053,2998.862799368423,410.63157894736867,718.836842105263,2000.0,1.0000000000000002
20260120,52,232.414,6095.10358768421,2891.429903473686,490.5263157894736,713.1473684210528,2000.0,1.0000000000000004
20260120,53,231.30016,6061.875954947369,2783.9970075789493,570.4210526315787,707.457894736842,2000.0,1.0000000000000002
20260120,54,230.18632,6033.704701105264,2707.852069526319,625.5578947368421,700.2947368421052,2000.0,1.0000000000000004
20260120,55,230.18632,6017.090884736843,2703.2224636842143,624.1052631578947,689.7631578947368,2000.0,1.0000000000000004
20260120,56,230.18632,6000.477068368421,2698.592857842107,622.6526315789473,679.2315789473683,2000.0,1.0000000000000002
20260120,57,230.18632,5983.863252,2693.963252000004,621.1999999999999,668.6999999999999,2000.0,1.0000000000000007
20260120,58,230.18632,5970.138795,2709.97037394737,605.3473684210527,654.8210526315788,2000.0,1.0000000000000002
20260120,59,232.414,5970.138795,2824.001952894739,521.0947368421056,625.042105263158,2000.0,1.0000000000000004
20260120,60,235.51528,5970.138795,2938.033531842107,436.8421052631577,595.2631578947368,2000.0,1.0000000000000002
20260120,61,239.1989600000001,5970.138795,3052.065110789475,352.58947368421053,565.4842105263158,2000.0,1.0000000000000002
20260120,62,241.0408,5973.028154368422,3167.675522789476,270.8842105263159,534.4684210526318,2000.0,1.0000000000000002
20260120,63,243.2248,6039.483419842106,3318.020261947371,245.22105263157877,476.2421052631577,2000.0,1.0000000000000002
20260120,64,244.72448,6105.93868531579,3468.3650011052664,219.5578947368421,418.01578947368415,2000.0,1.0000000000000004
20260120,65,246.56632,6172.393950789474,3618.709740263158,193.8947368421053,359.78947368421063,2000.0,1.0
20260120,66,248.00412,6238.849216263159,3769.0544794210555,168.23157894736832,301.5631578947366,2000.0,1.0000000000000002
20260120,67,248.794,6381.150165157895,4003.202796736841,135.9368421052634,242.0105263157899,2000.0,1.0
20260120,68,251.51126,6530.6745124736835,4245.332407210524,103.0105263157895,182.33157894736848,2000.0,0.9999999999999997
20260120,69,253.981,6680.198859789473,4487.462017684209,70.08421052631569,122.6526315789472,2000.0,0.9999999999999998
20260120,70,257.21332,6829.723207105262,4729.591628157889,37.1578947368423,62.97368421052669,2000.0,0.9999999999999994
20260120,71,258.622,6849.226382842103,4780.026382842102,28.673684210526318,40.5263157894737,2000.0,0.9999999999999999
20260120,72,258.622,6832.612566473684,4777.212566473682,26.978947368421053,28.421052631578902,2000.0,0.9999999999999999
20260120,73,258.622,6815.998750105263,4774.398750105261,25.284210526315796,16.31578947368429,2000.0,0.9999999999999998
20260120,74,258.622,6799.384933736842,4771.584933736839,23.589473684210528,4.210526315789487,2000.0,0.9999999999999994
20260120,75,257.21332,6771.936019736841,4749.725493421051,22.21052631578947,0.0,2000.0,0.9999999999999999
20260120,76,257.21332,6738.708387,4717.708386999997,21.00000000000001,0.0,2000.0,0.9999999999999996
20260120,77,256.97672,6705.480754263156,4685.691280578946,19.789473684210527,0.0,2000.0,1.0000000000000002
20260120,78,256.97672,6672.253121526313,4653.674174157891,18.57894736842105,0.0,2000.0,0.9999999999999998
20260120,79,255.37148,6630.357410684212,4611.725831736841,18.63157894736841,0.0,2000.0,0.9999999999999998
20260120,80,255.1549,6580.515961578948,4560.673856315789,19.84210526315789,0.0,2000.0,0.9999999999999998
20260120,81,255.1549,6530.674512473685,4509.621880894732,21.05263157894737,0.0,2000.0,0.9999999999999991
20260120,82,253.52964,6480.833063368422,4458.569905473682,22.26315789473683,0.0,2000.0,0.9999999999999996
20260120,83,253.33308,6437.492672842106,4411.650567578947,25.8421052631579,0.0,2000.0,0.9999999999999997
20260120,84,253.33308,6404.265040105262,4371.159776947367,33.10526315789477,0.0,2000.0,1.0
20260120,85,251.6878,6371.037407368421,4330.66898631579,40.36842105263155,0.0,2000.0,1.0000000000000002
20260120,86,251.6878,6337.809774631579,4290.17819568421,47.6315789473684,0.0,2000.0,0.9999999999999999
20260120,87,251.51126,6291.5800247368425,4229.990551052632,61.58947368421066,0.0,2000.0,1.0000000000000002
20260120,88,249.84596,6208.510942894738,4113.995153421057,94.51578947368404,0.0,2000.0,1.0000000000000004
20260120,89,248.794,6125.441861052633,3997.9997557894776,127.44210526315788,0.0,2000.0,1.0000000000000004
20260120,90,248.00412,6042.3727792105265,3882.0043581578957,160.3684210526317,0.0,2000.0,1.0000000000000002
20260120,91,247.86762,5957.136677842107,3767.757730473687,189.378947368421,0.0,2000.0,1.0000000000000002
20260120,92,247.86762,5857.453779631579,3665.1695691052673,192.2842105263158,0.0,2000.0,1.0000000000000007
20260120,93,247.86762,5757.770881421052,3562.5814077368454,195.1894736842105,0.0,2000.0,1.0000000000000009
20260120,94,247.86762,5658.087983210529,3459.993246368423,198.0947368421052,0.0,2000.0,0.9999999999999999
20260120,95,246.56632,5558.405084999999,3357.405085,200.99999999999997,0.0,2000.0,1.0000000000000002
20260121,0,242.11096,5415.433133400002,3248.4331334,167.0,0.0,2000.0,0.9999999999999997
20260121,1,241.0408,5337.158216153684,3183.474005627371,153.6842105263158,0.0,2000.0,1.0000000000000004
20260121,2,240.99712,5258.883298907368,3118.5148778547377,140.36842105263162,0.0,2000.0,1.0000000000000002
20260121,3,239.88328,5180.608381661051,3053.555750082105,127.0526315789474,0.0,2000.0,1.0000000000000004
20260121,4,239.1989600000001,5102.333464414738,2988.5966223094742,113.73684210526321,0.0,2000.0,1.0
20260121,5,238.61656,5041.074833526316,2872.022201947371,169.0526315789474,0.0,2000.0,1.0000000000000004
20260121,6,232.414,4982.3686455915795,2747.705487696843,234.6631578947369,0.0,2000.0,1.0
20260121,7,231.30016,4923.662457656842,2623.3887734463187,300.2736842105263,0.0,2000.0,1.0000000000000004
20260121,8,229.07248,4864.956269722105,2499.072059195791,365.8842105263158,0.0,2000.0,1.0000000000000002
20260121,9,227.95864,4835.1777685957895,2421.040926490528,414.13684210526327,0.0,2000.0,1.0000000000000004
20260121,10,226.8448,4815.609039284211,2359.345881389476,456.2631578947369,0.0,2000.0,1.0000000000000004
20260121,11,225.73096,4796.040309972632,2297.650836288422,498.38947368421043,0.0,2000.0,1.0
20260121,12,853.98584,4821.595567867032,2281.079778393351,540.5157894736843,0.0,2000.0,1.0000000000000007
20260121,13,853.98584,4845.307479224375,2282.2653739612188,563.042105263158,0.0,2000.0,1.0000000000000004
20260121,14,853.98584,4855.756232686979,2282.787811634349,572.9684210526316,0.0,2000.0,1.0000000000000004
20260121,15,853.98584,4866.204986149583,2283.3102493074803,582.8947368421053,0.0,2000.0,1.0000000000000004
20260121,16,853.98584,4876.653739612187,2283.83268698061,592.8210526315788,0.0,2000.0,1.0000000000000007
20260121,17,853.98584,4895.512465373959,2284.775623268697,610.7368421052631,0.0,2000.0,1.0000000000000004
20260121,18,853.98584,4923.545706371187,2286.1772853185594,637.3684210526317,0.0,2000.0,1.0000000000000007
20260121,19,853.98584,4951.578947368418,2287.57894736842,664.0,0.0,2000.0,1.0000000000000004
20260121,20,853.98584,4979.612188365649,2288.980609418282,690.6315789473684,0.0,2000.0,1.0000000000000004
20260121,21,853.98584,5021.385041551243,2291.069252077561,730.3157894736844,0.0,2000.0,1.0000000000000004
20260121,22,224.47152,5218.895025966313,2424.4213417557908,794.4736842105262,0.0,2000.0,1.0000000000000007
20260121,23,233.67344,5492.857236328421,2634.225657381054,858.6315789473686,0.0,2000.0,1.0000000000000002
20260121,24,235.51528,5766.819446690526,2844.029973006317,922.7894736842106,0.0,2000.0,1.0000000000000002
20260121,25,235.51528,6032.273513873683,3059.5893033473712,972.578947368421,0.1052631578947363,2000.0,1.0000000000000004
20260121,26,234.8309600000001,6267.098265612632,3295.8666866652648,970.6421052631578,0.5894736842105265,2000.0,1.0000000000000002
20260121,27,239.88328,6501.92301735158,3532.1440699831596,968.7052631578947,1.073684210526316,2000.0,1.0000000000000002
20260121,28,240.99712,6736.747769090526,3768.421453301053,966.7684210526315,1.557894736842105,2000.0,1.0000000000000002
20260121,29,242.11096,6966.467634922105,3998.8781612378943,964.663157894737,2.926315789473687,2000.0,1.0
20260121,30,243.2248,7142.586198726319,4168.217777673685,960.7894736842105,13.57894736842107,2000.0,0.9999999999999998
20260121,31,244.33864,7318.704762530527,4337.557394109475,956.9157894736842,24.23157894736841,2000.0,1.0000000000000002
20260121,32,245.45248,7494.823326334737,4506.8970105452645,953.042105263158,34.88421052631579,2000.0,1.0000000000000002
20260121,33,246.16228,7670.941890138948,4676.236626981051,949.1684210526316,45.53684210526318,2000.0,0.9999999999999998
20260121,34,246.16228,7697.317133993685,4670.706607677895,952.0105263157894,74.6,2000.0,0.9999999999999999
20260121,35,246.16228,7716.885863305263,4657.227968568421,955.1578947368421,104.4999999999999,2000.0,0.9999999999999999
20260121,36,246.16228,7736.45459261684,4643.749329458944,958.3052631578946,134.4000000000001,2000.0,0.9999999999999999
20260121,37,246.16228,7756.023321928422,4630.270690349473,961.4526315789474,164.3,2000.0,0.9999999999999998
20260121,38,246.16228,7759.426579200001,4626.626579199998,936.4000000000002,196.39999999999992,2000.0,0.9999999999999997
20260121,39,246.16228,7759.426579200001,4625.052894989473,905.4105263157895,228.96315789473692,2000.0,1.0
20260121,40,246.16228,7759.426579200001,4623.479210778946,874.4210526315788,261.5263157894737,2000.0,0.9999999999999998
20260121,41,245.45248,7759.426579200001,4621.905526568418,843.4315789473686,294.08947368421036,2000.0,0.9999999999999996
