day,unit_id,plant_name,mc,alpha_phys,alpha_pred,markup,sec1_price,sec10_price,bs3_sec1,sdr,pred_spike
20260328,Thermal_25,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.177454887776905,0.125
20260328,Thermal_26,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.177454887776905,0.125
20260328,Thermal_27,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.177454887776905,0.125
20260328,Thermal_28,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.177454887776905,0.125
20260329,Thermal_25,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.420881364120993,0.21875
20260329,Thermal_26,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.420881364120993,0.21875
20260329,Thermal_27,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.420881364120993,0.21875
20260329,Thermal_28,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.420881364120993,0.21875
20260330,Thermal_25,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.804236339735726,0.2708333333333333
20260330,Thermal_26,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.804236339735726,0.2708333333333333
20260330,Thermal_27,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.804236339735726,0.2708333333333333
20260330,Thermal_28,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.804236339735726,0.2708333333333333
20260331,Thermal_25,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.909085318821026,0.3333333333333333
20260331,Thermal_26,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.909085318821026,0.3333333333333333
20260331,Thermal_27,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.909085318821026,0.3333333333333333
20260331,Thermal_28,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.909085318821026,0.3333333333333333
20260401,Thermal_25,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.244428458239788,0.23958333333333334
20260401,Thermal_26,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.244428458239788,0.23958333333333334
20260401,Thermal_27,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.244428458239788,0.23958333333333334
20260401,Thermal_28,G19,229.39000000000004,-0.12000000000000001,1.3877787807814457e-17,-0.08,233.36113,274.35044,253.6534,2.244428458239788,0.23958333333333334
