day,unit_id,plant_name,base_revenue,strat_revenue,delta_revenue,base_clear_periods,strat_clear_periods,base_price,strat_price
20260328,Thermal_24,G18,34.04589811210534,30.188789164105373,-3.8571089479999685,94,95,233.67344,210.3061
20260329,Thermal_21,G18,72.66585358263164,70.84756376663164,-1.8182898160000036,88,96,233.67344,210.3061
20260329,Thermal_22,G18,72.66585358263164,70.84756376663164,-1.8182898160000036,88,96,233.67344,210.3061
20260329,Thermal_23,G18,72.66585358263164,70.84756376663164,-1.8182898160000036,88,96,233.67344,210.3061
20260329,Thermal_24,G18,72.66585358263164,70.84756376663164,-1.8182898160000036,88,96,233.67344,210.3061
20260330,Thermal_21,G18,70.26965159631588,68.61657078231583,-1.6530808140000488,96,96,233.67344,221.74645
20260330,Thermal_22,G18,70.26965159631588,68.61657078231583,-1.6530808140000488,96,96,233.67344,221.74645
20260330,Thermal_23,G18,70.26965159631588,68.61657078231583,-1.6530808140000488,96,96,233.67344,221.74645
20260330,Thermal_24,G18,70.26965159631588,68.61657078231583,-1.6530808140000488,96,96,233.67344,221.74645
20260331,Thermal_21,G18,93.39047304842101,91.9084267134211,-1.4820463349999216,96,96,233.67344,220.84187
20260331,Thermal_22,G18,93.39047304842101,91.9084267134211,-1.4820463349999216,96,96,233.67344,220.84187
20260331,Thermal_23,G18,93.39047304842101,91.9084267134211,-1.4820463349999216,96,96,233.67344,220.84187
20260331,Thermal_24,G18,93.39047304842101,91.9084267134211,-1.4820463349999216,96,96,233.67344,220.84187
20260401,Thermal_21,G18,55.751382803684315,54.31394512368433,-1.437437679999988,91,96,233.67344,218.67824
20260401,Thermal_22,G18,55.751382803684315,54.31394512368433,-1.437437679999988,91,96,233.67344,218.67824
20260401,Thermal_23,G18,55.751382803684315,54.31394512368433,-1.437437679999988,91,96,233.67344,218.67824
20260401,Thermal_24,G18,55.751382803684315,54.31394512368433,-1.437437679999988,91,96,233.67344,218.67824
